"rcaID","repID","rptMStateKey","rcaState","rcaCode","rcaName","rcaType","rcaSensitiveArea","rcaDateArt58","rcaParameterN","rcaParameterP","rcaParameterOther","rcaDateDesignation","rcaANitro","rcaAPhos","rcaB","rcaC","rcaCRelevantDirective","rcaMorphology","rcaHydrologie","rcaHydraulic","rcaAbsenceRisk","rcaDateArt54","rcaArt54Applied"
23597,242,"IT",106,"ITCM20CSA000000017","Flumini Mannu a Diga di Santu Miali (Sa forada)",98,23767,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23598,242,"IT",106,"ITCM20CSA000000018","Flumini Mannu a Flumini Mannu a Casa Fiume",98,23763,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23599,242,"IT",106,"ITCM20CSA000000019","Riu di Corongiu a Lago di Corongiu",98,23783,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23600,242,"IT",106,"ITCM20CSA000000020","Fiume Flumendosa a Lago alto del Flumendosa (Bau Muggeris)",98,23779,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23601,242,"IT",106,"ITCM20CSA000000021","Fiume Flumendosa a Lago del Medio Flumendosa",98,23782,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23602,242,"IT",106,"ITCM20CSA000000022","Fiume Flumendosa a Lago Mulargia",98,23758,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23603,242,"IT",106,"ITCM20CSA000000023","Fiume Foddeddu a Diga di Santa Lucia",98,23757,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23604,242,"IT",106,"ITCM20CSA000000024","Fiume Tirso a Lago di Cucchinadorza",98,23752,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23605,242,"IT",106,"ITCM20CSA000000025","Fiume Tirso a Invaso Olai",98,23775,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23606,242,"IT",106,"ITCM20CSA000000026","Fiume Tirso a Diga Govossai",98,23754,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23607,242,"IT",106,"ITCM20CSA000000027","Fiume Tirso a Lago di Benzone",98,23755,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23608,242,"IT",106,"ITCM20CSA000000028","Fiume Tirso a Diga di Gusana",98,23753,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23609,242,"IT",106,"ITCM20CSA000000029","Fiume Cedrino a Lago del Cedrino",98,23756,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23610,242,"IT",106,"ITCM20CSA000000030","Riu Mannu a Lago Bùnnari",98,23745,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23611,242,"IT",106,"ITCM20CSA000000031","Fiume Temo a Lago di Temo",98,23742,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23612,242,"IT",106,"ITCM20CSA000000032","Canale Urune a Lago di Baratz",98,23692,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23613,242,"IT",106,"ITCM20CSA000000033","Rio Barca a Lago sa Misericordia",98,23772,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23614,242,"IT",106,"ITCM20CSA000000034","Riu Mannu a Lago Bidighinzu",98,23744,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23615,242,"IT",106,"ITCM20CSA000000035","Fiume Liscia a Lago Liscia",98,23749,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23616,242,"IT",106,"ITCM20CSA000000036","Fiume Coghinas a Lago di Castel Doria",98,23773,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23617,242,"IT",106,"ITCM20CSA000000037","Fiume Coghinas a Lago del Coghinas",98,23768,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23618,242,"IT",106,"ITCM20CSA000000038","Riu Mannu a Lago Lerno (Mannu di Pattada)",98,23747,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23619,242,"IT",106,"ITCM20CSA000000039","Fiume Tirso a Lago sos Canales",98,23776,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23620,242,"IT",106,"ITCM20CSA000000040","Fiume Posada a Lago di Posada",98,23748,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23621,242,"IT",106,"ITCM20CSA000000041","Rio Barca a Bacino artificiale del Cuga",98,23743,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23622,242,"IT",106,"ITCM20CSA000000042","Fiume Tirso a Invaso Tirso Prano Antoni",98,23751,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23623,242,"IT",106,"ITCM20CSA000000043","Fiume Tirso a Lago Torrei",98,23777,,False,False,False,2006-04-04,False,False,True,False,"",False,False,False,False,,False
23624,242,"IT",106,"ITCM20CSA000000044","Casaraccio a Lago di Casaraccio",98,23703,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23625,242,"IT",106,"ITCM20CSA000000045","Rio Flumentepido a Peschiera di Boi Cerbus",98,23725,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23626,242,"IT",106,"ITCM20CSA000000046","Riu Maronzu a Stagno di Cugnana",98,23715,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23627,242,"IT",106,"ITCM20CSA000000047","Riu di Pedralonga a Stagno di Cannigione",98,23697,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23628,242,"IT",106,"ITCM20CSA000000048","Fiume Posada a Stagno Longo",98,23711,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23629,242,"IT",106,"ITCM20CSA000000049","Canale Urune a Stagno di Calich",98,23695,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23630,242,"IT",106,"ITCM20CSA000000050","Casaraccio a Stagno di Pilo",98,23693,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23631,242,"IT",106,"ITCM20CSA000000051","Riu di Buddi Buddi a Stagno di Platamona",98,23694,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23632,242,"IT",106,"ITCM20CSA000000052","Riu Piscina a Stagno Tartanelle",98,23716,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23633,242,"IT",106,"ITCM20CSA000000053","Fosso di Lutturai a Stagno di Gilgolu",98,23717,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23634,242,"IT",106,"ITCM20CSA000000054","Fosso di Lutturai a Peschiera di Brandinchi",98,23708,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23635,242,"IT",106,"ITCM20CSA000000055","Riu di Filicaiu a Stagno di san Teodoro",98,23698,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23636,242,"IT",106,"ITCM20CSA000000056","Riu Pischina a Stagno Biderrosa",98,23710,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23637,242,"IT",106,"ITCM20CSA000000057","Riu sa Mela a Stagno sa Curcurica",98,23707,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23638,242,"IT",106,"ITCM20CSA000000058","Riu Berchida a Stagno di Berchida",98,23714,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23639,242,"IT",106,"ITCM20CSA000000059","Riu Locontenu a Salinedda",98,23718,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23640,242,"IT",106,"ITCM20CSA000000060","Riu Locontenu a Salina Manna",98,23706,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23641,242,"IT",106,"ITCM20CSA000000061","Riu sa Spadula a Stagno delle Saline di Muravera",98,23737,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23642,242,"IT",106,"ITCM20CSA000000062","Riu di Mare Foghe a Stagno Sale Porcus",98,23688,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23643,242,"IT",106,"ITCM20CSA000000063","Riu di Mare Foghe a Sa Salina Manna",98,23722,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23644,242,"IT",106,"ITCM20CSA000000064","Riu di Mare Foghe a Stagno di Cabras",98,23690,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23645,242,"IT",106,"ITCM20CSA000000065","Riu di Mare Foghe a Stagno di Mistras",98,23691,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23646,242,"IT",106,"ITCM20CSA000000066","Riu Merde Cani a Pauli Maggiori",98,23689,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23647,242,"IT",106,"ITCM20CSA000000067","Riu Merde Cani a Stagno Santa Giusta",98,23699,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23648,242,"IT",106,"ITCM20CSA000000068","Riu Mogoro a Stagno SEna Arrubia",98,23687,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23649,242,"IT",106,"ITCM20CSA000000069","Fiume Foddeddu a Stagno di Tortoli",98,23700,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23650,242,"IT",106,"ITCM20CSA000000070","Sa Praia a Stagno Sa Praia",98,23723,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23651,242,"IT",106,"ITCM20CSA000000071","Foxi Pedrionnas a Peschiera San Giovanni",98,23701,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23652,242,"IT",106,"ITCM20CSA000000072","Rio Picocca a Stanieddu Feraxi",98,23729,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23653,242,"IT",106,"ITCM20CSA000000073","Saline di Cagliari a Molentargius",98,23685,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23654,242,"IT",106,"ITCM20CSA000000074","Riu su Tintiori a Pescheria di Nora",98,23735,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23655,242,"IT",106,"ITCM20CSA000000075","Riu Baccu Mannu a Stagno di Chia",98,23727,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23656,242,"IT",106,"ITCM20CSA000000076","Riu Perdosu a Stangioni su Sali",98,23738,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23657,242,"IT",106,"ITCM20CSA000000077","Riu Palmas a Stagno di Mulargia",98,23731,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23658,242,"IT",106,"ITCM20CSA000000078","Badde de Gutturu Saidu a Stagno Spiaggia di Porto Pino",98,23724,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23659,242,"IT",106,"ITCM20CSA000000079","Riu de Tuaredda a Vivaio Malfatano",98,23730,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23660,242,"IT",106,"ITCM20CSA000000080","Canale Piscinni a Stagno di Piscinni",98,23733,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23661,242,"IT",106,"ITCM20CSA000000081","Riu sa Spadula a Stagno di Colustrai",98,23702,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
23662,242,"IT",106,"ITCM20CSA000000082","Riu sa Masa a Sa Masa",98,23741,,False,False,False,2006-04-04,True,True,False,False,"",False,False,False,False,,False
18327,186,"ES",106,"ESCM718","PORTOPRETO (MALLORCA)",98,18219,,False,False,False,2003-05-29,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18328,186,"ES",106,"ESCM719","BAHIA DE CALA MONDRAGO (MALLORCA)",98,18220,,False,False,False,2003-05-29,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18329,186,"ES",106,"ESCM720","CALA FIGUERA (MALLORCA)",98,18221,,False,False,False,2003-05-29,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18330,186,"ES",106,"ESCM721","CALA PI - CALA BELTRAN (MALLORCA)",98,18222,,False,False,False,2003-05-29,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18331,186,"ES",106,"ESCM722","BAHIA DE PEGUERA Y STA. PONÇA (MALLORCA)",98,18223,,False,False,False,2003-05-29,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18332,186,"ES",106,"ESCM723","PUERTO DE ANDRATX (MALLORCA)",98,18224,,False,False,False,2003-05-29,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18333,186,"ES",106,"ESCM724","PUERTO DE SOLLER (MALLORCA)",98,18225,,False,False,False,2003-05-29,True,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18334,186,"ES",106,"ESCM725","CALA SANT VICENÇ",98,18226,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18335,186,"ES",106,"ESCM726","CALA RAJADA",98,18227,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18336,186,"ES",106,"ESCM727","SA FONT DE SA CALA (MALLORCA)",98,18229,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18337,186,"ES",106,"ESCM728","BAHIA DE CANYAMEL (MALLORCA)",98,18233,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18338,186,"ES",106,"ESCM729","BAHIA DE SA COMA - S'ILLOT (MALLORCA)",98,18234,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18339,186,"ES",106,"ESCM730","CALA MORLANDA (MALLORCA)",98,18235,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18340,186,"ES",106,"ESCM731","CALA SANTNYI - CALA LLOMBARDS (MALLORCA)",98,18236,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18341,186,"ES",106,"ESCM732","BAHIA DE LA PLATJA DES CARAGOLI (MALLORCA)",98,18237,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18342,186,"ES",106,"ESCM733","CALA EN TUGORES (MALLORCA)",98,18238,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18343,186,"ES",106,"ESCM734","PUERTO DE SANT JORDI - ES DOLC - ES CARBO (MALLORC",98,18239,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18344,186,"ES",106,"ESCM735","BAHIA DE PALMA",98,18240,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18345,186,"ES",106,"ESCM736","CALA DE SES PENYES ROTGES (MALLORCA)",98,18241,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18346,186,"ES",106,"ESCM737","BAHIA DE CAMP DE MAR (MALLORCA)",98,18242,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18347,186,"ES",106,"ESCM738","BAHIA DE SANT ELM",98,18243,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18348,186,"ES",106,"ESCM739","CALA DE DEIA (MALLORCA)",98,18244,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18349,186,"ES",106,"ESCM740","CALA TUENT (MALLORCA)",98,18245,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18350,186,"ES",106,"ESCM742","ES PORT (CABRERA)",98,18246,,False,False,False,2003-05-29,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18351,186,"ES",106,"ESCM744","BAHIA DEL PORT DE LA SABINA (FORMENTERA)",98,18247,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18352,186,"ES",106,"ESCM745","CALA MILLOR",98,18248,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18353,186,"ES",106,"ESCM746","SA CALOBRA (MALLORCA)",98,18249,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18354,186,"ES",106,"ESCM747","BAHIA DE POLLENÇA",98,18250,,False,False,False,2003-05-29,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18355,186,"ES",106,"ESCM749","CALA SALADA (IBIZA)",98,18251,,False,False,False,2003-05-29,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
18356,186,"ES",106,"ESCA748","BAHIA DE IBIZA",101,,,False,False,False,2003-05-29,False,True,False,False,"",False,False,False,False,,False
18357,186,"ES",106,"ESRI362","RIO JUCAR (LA PLAYA)",101,,,False,False,False,2006-07-28,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18358,186,"ES",106,"ESRI363","RIO JUCAR. ALCALA DEL JUCAR. LA PLAYETA",101,,,False,False,False,2006-07-28,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18359,186,"ES",106,"ESRI364","RIO PISUERGA (PLAYA DE LAS MORERAS)",101,,,False,False,False,2006-07-28,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18360,186,"ES",106,"ESRI365","RIO ARLANZON (PLAYA FUENTE DEL PRIOR)",101,,,False,False,False,2006-07-28,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18361,186,"ES",106,"ESRI368","PLAYA DEL PUENTE. GARGANTA DE CUARTOS (LOSAR DE LA VERA)",101,,,False,False,False,2006-07-28,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18362,186,"ES",106,"ESRI369","LAGO DE JARAIZ. GARGANTA DE PEDRO CHATE (JARAIZ DE LA VERA)",101,,,False,False,False,2006-07-28,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18363,186,"ES",106,"ESRI370","PLAYA DEL PUENTE. RIO GUADIANA (MEDELLIN)",101,,,False,False,False,2006-07-28,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18364,186,"ES",106,"ESRI371","FREIXA 2 RIO TEA (3) EN PONTEAREAS",101,,,False,False,False,2006-07-28,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18365,186,"ES",106,"ESRI372","PLAYA DEL ALBERCHE. RIO ALBERCHE (ALDEA DEL FRESNO)",101,,,False,False,False,2006-07-28,False,True,False,True,"76/160/CEE",False,False,False,False,,False
18366,186,"ES",106,"ESCA758","PUERTO DE MAO (MENORCA)",101,,,False,False,False,2003-05-29,False,True,False,False,"",False,False,False,False,,False
18367,186,"ES",106,"ESRI373","LOS VILLARES. RIO TAJO (ESTREMERA)",101,,,False,False,False,2006-07-28,False,True,False,True,"76/160/CEE",False,False,False,False,,False
18368,186,"ES",106,"ESRI374","LA RIBERA. RIVERA DE HUEZNAR. EL PEDROSO",101,,,False,False,False,2006-07-28,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18369,186,"ES",106,"ESRI375","ERMITA. R. SAN PEDRO ADANIS DE LA SIERRA",101,,,False,False,False,2006-07-28,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18370,186,"ES",106,"ESCM1026","RAMBLA DEL POYO:PARQUE ALBUFERA-LAGO ALBUFERA",98,18604,,False,False,False,2011-06-30,False,True,False,True,"DIRECTIVA 2006/7/CE",False,False,False,False,,False
18371,186,"ES",106,"ESCA985","PORT DELS ALFACS",101,,,False,False,False,2006-06-12,True,True,False,False,"",False,False,False,False,,False
18372,186,"ES",106,"ESCA986","EL FANGAR",101,,,False,False,False,2006-06-12,True,True,False,False,"",False,False,False,False,,False
18373,186,"ES",106,"ESCA991","CALA SANTA MARIA (CABRERA)",101,,,False,False,False,2003-05-29,False,True,False,False,"",False,False,False,False,,False
18374,186,"ES",106,"ESCM372","RIO ALBERCHE (ALDEA DEL FRESNO)",98,18365,,False,False,False,2006-07-28,False,True,False,True,"76/160/CEE",False,False,False,False,,False
18375,186,"ES",106,"ESCM628","CATCHMENT OF LIC MAR DE LAS CALMAS (EL HIERRO)",98,18403,,False,False,False,2004-02-04,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18376,186,"ES",106,"ESCM629","CATCHMENT OF LIC FRANJA MARINA VALLE GRAN REY (LA GOMERA)",98,18582,,False,False,False,2004-02-04,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18377,186,"ES",106,"ESCM630","LIC CHARCO DEL CONDE (LA GOMERA)",98,18589,,False,False,False,2004-02-04,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18378,186,"ES",106,"ESCM631","LIC CHARCO DEL CIENO (LA GOMERA)",98,18590,,False,False,False,2004-02-04,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18379,186,"ES",106,"ESLK1019","LAGUNA DE MANJAVACAS",101,,,False,False,False,2011-06-30,False,True,False,False,"",False,False,False,False,,False
18380,186,"ES",106,"ESLK1020","LAGUNA DEL CAMINO DE VILLAFRANCA",101,,,False,False,False,2011-06-30,False,True,False,False,"",False,False,False,False,,False
18381,186,"ES",106,"ESLK1021","LAGUNA DEL LONGAR",101,,,False,False,False,2011-06-30,False,True,False,False,"",False,False,False,False,,False
18382,186,"ES",106,"ESLK1022","LAGUNA DEL PRADO O INESPERADA",101,,,False,False,False,2011-06-30,False,True,False,False,"",False,False,False,False,,False
18383,186,"ES",106,"ESLK1023","LAGUNA DEL TARAY DE PEDROÑERAS",101,,,False,False,False,2011-06-30,False,True,False,False,"",False,False,False,False,,False
18384,186,"ES",106,"ESLK1024","LAGUNA DEL TARAY DE QUERO",101,,,False,False,False,2011-06-30,False,True,False,False,"",False,False,False,False,,False
18385,186,"ES",106,"ESLK1025","LAGUNA LARGA",101,,,False,False,False,2011-06-30,False,True,False,False,"",False,False,False,False,,False
18386,186,"ES",106,"ESCM632","LIC FRANJA MARINA DE FUENCALIENTE (LA PALMA)",98,18591,,False,False,False,2004-02-04,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18387,186,"ES",106,"ESLK446","ESTANYS DE SES GAMBES Y DES TAMARELLS (MALLORCA)",101,,,False,False,False,2003-05-29,False,True,False,False,"",False,False,False,False,,False
18388,186,"ES",106,"ESCM633","LIC FRANJA MARINA TENO-RASCA (TENERIFE)",98,18592,,False,False,False,2004-02-04,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18389,186,"ES",106,"ESCM634","LIC LOS SEBADALES DE LA GRACIOSA (LANZAROTE)",98,18593,,False,False,False,2004-02-04,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18390,186,"ES",106,"ESCM635","LIC LOS SEBADALES DE GUASIMETA (LANZAROTE)",98,18594,,False,False,False,2004-02-04,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18391,186,"ES",106,"ESLK482","EMBALSE DE ESTANCA DE ALCAÑIZ",101,,,False,False,False,2006-07-28,False,True,False,False,"",False,False,False,False,,False
18392,186,"ES",106,"ESLK492","EMBALSE DE LA PORTIÑA,",101,,,False,False,False,2006-07-28,False,True,False,False,"",False,False,False,False,,False
18393,186,"ES",106,"ESLK579","EMBALSE DE MIRAFLORES DE LA SIERRA",101,,,False,False,False,2006-07-28,False,True,False,False,"",False,False,False,False,,False
18394,186,"ES",106,"ESLK583","EMBALSE DE NAVALMEDIO",101,,,False,False,False,2006-07-28,False,True,False,False,"",False,False,False,False,,False
18395,186,"ES",106,"ESCM643","LIC PLAYA DEL MATORRAL (FUERTEVENTURA)",98,18597,,False,False,False,2004-02-04,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18396,186,"ES",106,"ESCM644","LIC PLAYAS DE SOTAVENTO DE JANDIA",98,18598,,False,False,False,2004-02-04,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18397,186,"ES",106,"ESCM645","LIC SEBADALES DE CORRALEJO (FUERTEVENTURA)",98,18599,,False,False,False,2004-02-04,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18398,186,"ES",106,"ESCM669","FRANJA COSTERA PARQUE NACIONAL TIMANFAYA",98,18600,,False,False,False,2004-02-04,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18399,186,"ES",106,"ESCM670","SITIO DE INTERES CIENTIFICO DE JANUBIO",98,18601,,False,False,False,2004-02-04,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18400,186,"ES",106,"ESLK655","EL HONDO DE ELCHE-CREVILLENTE",101,,,False,False,False,2006-07-28,False,True,False,False,"",False,False,False,False,,False
18401,186,"ES",106,"ESCM673","BAHIA INTERIOR DE LA PLAYA DE LAS CANTERAS",98,18602,,False,False,False,2004-02-04,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18402,186,"ES",106,"ESCM761","LIC LOS JAMEOS (LANZAROTE)",98,18603,,False,False,False,2004-02-04,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18403,186,"ES",106,"ESCA628","LIC MAR DE LAS CALMAS (EL HIERRO)",101,,,False,False,False,2004-02-04,False,False,False,True,"76/160/CEE",False,False,False,False,,False
18404,186,"ES",106,"ESLK660","LAGO DE BANYOLES",101,,,False,False,False,2006-06-12,True,True,False,False,"",False,False,False,False,,False
18405,186,"ES",106,"ESLK667","ES SALOBRAR DE CAMPOS (MALLORCA)",101,,,False,False,False,2003-05-29,False,True,False,False,"",False,False,False,False,,False
18406,186,"ES",106,"ESLK762","LAGUNAS DE TORREVIEJA Y LA MATA",101,,,False,False,False,2006-07-28,False,True,False,False,"",False,False,False,False,,False
18407,186,"ES",106,"ESLK763","LAGUNAS DE RUIDERA",101,,,False,False,False,2006-07-28,False,True,False,False,"",False,False,False,False,,False
18408,186,"ES",106,"ESLK830","PARQUE NATURAL DE CAZORLA I",101,,,False,False,False,2006-07-28,False,True,False,False,"",False,False,False,False,,False
18409,186,"ES",106,"ESLK837","PARQUE NATURAL DE CAZORLA II",101,,,False,False,False,2006-07-28,False,True,False,False,"",False,False,False,False,,False
18410,186,"ES",106,"ESLK840","EMBALSE DE TORREMOCHA",101,,,False,False,False,2006-07-28,False,True,False,False,"",False,False,False,False,,False
