uwwState,rptMStateKey,uwwCode,uwwName,uwwBODIncoming,uwwCODIncoming,uwwNIncoming,uwwPIncoming,uwwBODDischarge,uwwCODDischarge,uwwNDischarge,uwwPDischarge,QAflag,Remark,ReportNetEnvelopeFileId
1,DE,DETP_BW1165100000036,OSTFILDERN - NELLINGEN/ORT                                  ,,,150,22,,,29,4, , ,28148
1,DE,DETP_BW1165100000037,OSTFILDERN - NELLINGEN/PARKSIEDLUNG II                      ,,,15,2,,,4,1, , ,28148
1,DE,DETP_BW1165100000038,OWEN                                                        ,,,34,5,,,6,1, , ,28148
1,DE,DETP_BW1165100000039,REICHENBACH A.D. FILS                                       ,,,84,11,,,35,1, , ,28148
1,DE,DETP_BW1165100000040,WEILHEIM A.D. TECK                                          ,,,56,9,,,13,1, , ,28148
1,DE,DETP_BW1165100000043,WERNAU (NECKAR)                                             ,,,56,8,,,18,0, , ,28148
1,DE,DETP_BW1165100000044,WOLFSCHLUGEN                                                ,,,45,7,,,4,3, , ,28148
1,DE,DETP_BW1165100000045,ZV UNTERES AICHTAL - AICHTAL-GRÖTZINGEN                     ,,,101,12,,,22,1, , ,28148
1,DE,DETP_BW1165100000046,ZV PLOCHINGEN-ALTBACH-ZELL                                  ,,,132,19,,,25,2, , ,28148
1,DE,DETP_BW1165100000047,ZV BEMPFLINGEN-RIEDERICH                                    ,,,46,7,,,11,0, , ,28148
1,DE,DETP_BW1165100000048,ZV NEUFFENER TAL - FRICKENHAUSEN                            ,,,92,11,,,8,1, , ,28148
1,DE,DETP_BW1165100000049,ZV WENDLINGEN                                               ,,,516,75,,,145,6, , ,28148
1,DE,DETP_BW1165100000094,STGT-PLIENINGEN                                             ,,,309,44,,,66,2, , ,28148
1,DE,DETP_BW1175100000050,Adelberg        ,,,12,2,,,3,1, , ,28148
1,DE,DETP_BW1175100000052,Böhmenkirch - Treffelhausen,,,26,3,,,1,0, , ,28148
1,DE,DETP_BW1175100000053,Bad Boll                                              ,,,23,3,,,3,0, , ,28148
1,DE,DETP_BW1175100000058,Ebersbach a. d. Fils,,,83,11,,,24,1, , ,28148
1,DE,DETP_BW1175100000059,Geislingen a. d. Steige       ,,,201,26,,,29,2, , ,28148
1,DE,DETP_BW1175100000062,Göppingen     ,,,921,105,,,122,7, , ,28148
1,DE,DETP_BW1175100000070,Uhingen     ,,,169,21,,,43,1, , ,28148
1,DE,DETP_BW1175100000073,Schlierbach    ,,,28,4,,,1,0, , ,28148
1,DE,DETP_BW1175100000074,ZV Marbach - Krettenbachtal,,,43,7,,,10,1, , ,28148
1,DE,DETP_BW1175100000075,ZV AV Deggingen                        ,,,70,10,,,18,2, , ,28148
1,DE,DETP_BW1175100000077,ZV Oberes Lautertal Nenningen,,,32,3,,,5,1, , ,28148
1,DE,DETP_BW1175100000078,ZV Mittlere Fils Salach,,,185,24,,,53,3, , ,28148
1,DE,DETP_BW1185100000003,SKA WOLFSÖLDEN - AFFALTERBACH      ,,,13,2,,,1,0, , ,28148
1,DE,DETP_BW1185100000004,SKA BESIGHEIM - BESIGHEIM                                   ,,,71,10,,,16,1, , ,28148
1,DE,DETP_BW1185100000005,SKA BIETIGHEIM - BIETIGHEIM-BISSINGEN                       ,,,494,72,,,86,5, , ,28148
1,DE,DETP_BW1185100000006,SKA BÖNNIGHEIM - BÖNNIGHEIM                                 ,,,41,7,,,7,1, , ,28148
1,DE,DETP_BW1185100000007,SKA DITZINGEN - DITZINGEN                                   ,,,375,60,,,121,4, , ,28148
1,DE,DETP_BW1185100000008,SKA EGLOSHEIM - LUDWIGSBURG/EGLOSHEIM                       ,,,69,8,,,15,0, , ,28148
1,DE,DETP_BW1185100000011,SKA ERLIGHEIM - ERLIGHEIM                                   ,,,19,3,,,1,0, , ,28148
1,DE,DETP_BW1185100000013,SKA FREIBERG - FREIBERG A.N.                                ,,,97,15,,,22,1, , ,28148
1,DE,DETP_BW1185100000014,SKA GEMMRIGHEIM - GEMMRIGHEIM                               ,,,27,4,,,2,0, , ,28148
1,DE,DETP_BW1185100000015,SKA HÄLDENMÜHLE - MARBACH A.N.                              ,,,346,53,,,46,2, , ,28148
1,DE,DETP_BW1185100000016,SKA HESSIGHEIM - HESSIGHEIM                                 ,,,21,4,,,2,0, , ,28148
1,DE,DETP_BW1185100000017,SKA HÖPFIGHEIM - STEINHEIM/HÖPFIGHEIM                       ,,,12,1,,,2,0, , ,28148
1,DE,DETP_BW1185100000019,SKA KORNWESTHEIM - KORNWESTHEIM                             ,,,199,24,,,36,1, , ,28148
1,DE,DETP_BW1185100000020,SKA LEUDELSBACH - MARKGRÖNINGEN                             ,,,125,18,,,28,2, , ,28148
1,DE,DETP_BW1185100000021,SKA HOHENECK - LUDWIGSBURG/HOHENECK                         ,,,406,56,,,83,2, , ,28148
1,DE,DETP_BW1185100000022,SKA POPPENWEILER - LUDWIGSBURG/POPPENWEILER                 ,,,79,11,,,18,1, , ,28148
1,DE,DETP_BW1185100000023,SKA MUNDELSHEIM - Mundelsheim                               ,,,17,2,,,4,0, , ,28148
1,DE,DETP_BW1185100000024,SKA OBERRIEXINGEN - OBERRIEXINGEN                           ,,,25,4,,,1,1, , ,28148
1,DE,DETP_BW1185100000026,SKA OBERES BOTTWARTAL - OBERSTENFELD                        ,,,49,6,,,16,1, , ,28148
0,DE,DETP_BW1185100000029,SKA NECKARREMS - Remseck,,,,,,,,, , ,28148
1,DE,DETP_BW1185100000035,SKA TALHAUSEN - MARKGRÖNINGEN                               ,,,239,28,,,37,1, , ,28148
1,DE,DETP_BW1185100000036,SKA VAIHINGEN - VAIHINGEN A.D.ENZ                           ,,,47,8,,,13,0, , ,28148
1,DE,DETP_BW1185100000037,SKA WALHEIM - WALHEIM                                       ,,,27,4,,,4,0, , ,28148
1,DE,DETP_BW1185100000038,SKA WEIDACH - KIRCHHEIM A.N.                                ,,,35,5,,,7,0, , ,28148
1,DE,DETP_BW1185100000040,SKA FREUDENTAL - Freudental                     ,,,11,2,,,2,0, , ,28148
1,DE,DETP_BW1185100000173,SKA STRUDELBACH II - VAHINGEN A. D. ENZ/ENZWEIH.,,,92,18,,,20,1, , ,28148
1,DE,DETP_BW1195100000002,SKA SCHWAIKHEIM                                             ,,,52,6,,,13,0, , ,28148
1,DE,DETP_BW1195100000003,SKA SULZBACH                                                ,,,35,6,,,6,0, , ,28148
1,DE,DETP_BW1195100000004,SKA WAIBLINGEN - HEGNACH,,,69,11,,,17,1, , ,28148
1,DE,DETP_BW1195100000005,SKA FELLBACH - ERBACH,,,136,20,,,14,1, , ,28148
1,DE,DETP_BW1195100000006,SKA OPPENWEILER                                             ,,,41,5,,,1,0, , ,28148
1,DE,DETP_BW1195100000007,SKA WINNENDEN - ZIPFELBACHTAL                            ,,,87,13,,,19,1, , ,28148
1,DE,DETP_BW1195100000008,SKA ZV EICHBACHTAL                                          ,,,35,6,,,8,0, , ,28148
1,DE,DETP_BW1195100000011,SKA PLÜDERHAUSEN - URBACH,,,89,13,,,31,1, , ,28148
1,DE,DETP_BW1195100000013,SKA KERNEN - HALDENBACH,,,36,5,,,6,0, , ,28148
1,DE,DETP_BW1195100000014,SKA KERNEN - BEIBACH                                     ,,,13,2,,,2,0, , ,28148
1,DE,DETP_BW1195100000015,SKA KERNEN - KRÄTTENBACH                                  ,,,44,5,,,12,0, , ,28148
1,DE,DETP_BW1195100000018,SKA MURRHARDT                                               ,,,103,14,,,40,2, , ,28148
1,DE,DETP_BW1195100000020,SKA KAISERSBACH - ZIEGELHÜTTE,,,13,2,,,1,1, , ,28148
1,DE,DETP_BW1195100000023,SKA BURGSTETTEN - BURGSTALL                             ,,,21,4,,,2,1, , ,28148
1,DE,DETP_BW1195100000024,SKA BERGLEN                                                 ,,,36,7,,,14,1, , ,28148
1,DE,DETP_BW1195100000026,SKA BACKNANG - SACHSENWEILER                          ,,,14,2,,,2,1, , ,28148
1,DE,DETP_BW1195100000027,SKA WEINSTADT                                               ,,,203,25,,,26,1, , ,28148
1,DE,DETP_BW1195100000031,SKA ASPACH - KLÖPFERBACHTAL,,,48,8,,,12,1, , ,28148
1,DE,DETP_BW1195100000033,SKA ZV BUCHENBACHTAL                                        ,,,133,25,,,42,1, , ,28148
1,DE,DETP_BW1195100000035,SKA ZV WEISSACHER TAL                                       ,,,86,12,,,38,1, , ,28148
1,DE,DETP_BW1195100000036,SKA WELZHEIM                                                ,,,78,15,,,15,1, , ,28148
1,DE,DETP_BW1195100000038,SKA SCHORNDORF                                              ,,,209,31,,,62,2, , ,28148
1,DE,DETP_BW1195100000039,SKA WINTERBACH                                              ,,,45,7,,,8,0, , ,28148
1,DE,DETP_BW1195100000044,SKA RUDERSBERG - WIESLAUFTAL                    ,,,55,8,,,18,1, , ,28148
1,DE,DETP_BW1195100000049,SKA BACKNANG - NEUSCHÖNTAL                 ,,,215,28,,,44,1, , ,28148
1,DE,DETP_BW1195100000050,SKA ALFDORF                                                 ,,,28,4,,,4,0, , ,28148
1,DE,DETP_BW1195100000054,SKA REMSHALDEN - GRUNBACH                              ,,,70,9,,,26,1, , ,28148
1,DE,DETP_BW1195100000056,SKA WAIBLINGEN                                              ,,,197,29,,,18,2, , ,28148
1,DE,DETP_BW1215100000017,SKA HEILBRONN                                               ,,,1158,173,,,209,10, , ,28148
1,DE,DETP_BW1255100000002,SKA BAD RAPPENAU                                            ,,,104,16,,,35,1, , ,28148
1,DE,DETP_BW1255100000003,SKA BAD RAPPENAU - BONFELD                                  ,,,27,4,,,10,2, , ,28148
1,DE,DETP_BW1255100000005,SKA BEILSTEIN                                               ,,,24,5,,,4,1, , ,28148
1,DE,DETP_BW1255100000009,SKA EPPINGEN                                                ,,,94,8,,,32,3, , ,28148
1,DE,DETP_BW1255100000011,SKA GEMMINGEN                                               ,,,26,3,,,2,1, , ,28148
1,DE,DETP_BW1255100000013,SKA GUNDELSHEIM                                             ,,,46,6,,,12,0, , ,28148
0,DE,DETP_BW1255100000016,Gundelsheim-Obergriesheim,,,,,,,,, , ,28148
1,DE,DETP_BW1255100000020,SKA LAUFFEN AM NECKAR,,,65,11,,,13,1, , ,28148
1,DE,DETP_BW1255100000022,SKA MÖCKMÜHL                                                ,,,56,10,,,6,0, , ,28148
1,DE,DETP_BW1255100000026,SKA NEUDENAU - HERBOLZHEIM,,,20,3,,,4,0, , ,28148
1,DE,DETP_BW1255100000029,SKA OEDHEIM                                                 ,,,19,3,,,4,1, , ,28148
1,DE,DETP_BW1255100000032,SKA WÜSTENROT                                               ,,,24,3,,,1,1, , ,28148
1,DE,DETP_BW1255100000033,SKA WÜSTENROT-NEUHÜTTEN                                   ,,,18,2,,,2,0, , ,28148
1,DE,DETP_BW1255100000038,SKA ZV GKW SECKACHTAL                                       ,,,54,7,,,19,1, , ,28148
1,DE,DETP_BW1255100000039,SKA ZV GKA BRETTACHTAL                                      ,,,59,10,,,16,1, , ,28148
1,DE,DETP_BW1255100000040,SKA ZV GKA SULMTAL  ELLHOFEN,,,166,18,,,37,1, , ,28148
1,DE,DETP_BW1255100000042,SKA AZV UNTERES KOCHERTAL                                   ,,,111,25,,,25,2, , ,28148
1,DE,DETP_BW1255100000043,SKA ZV KW NECKARWESTHEIM                                    ,,,39,6,,,7,0, , ,28148
1,DE,DETP_BW1255100000044,SKA ZV UNTERES SULMTAL  NECKARSULM,,,579,92,,,73,4, , ,28148
1,DE,DETP_BW1255100000045,SKA ZV GKA OBERE ZABER Güglingen Frauenzimmern,,,84,8,,,21,2, , ,28148
1,DE,DETP_BW1255100000046,SKA ZV GKA SCHOZACHTAL  ILSFELD,,,108,16,,,32,1, , ,28148
1,DE,DETP_BW1255100000824,VKA AZV JAGST - KESSACH WIDDERN,,,54,8,,,9,1, , ,28148
1,DE,DETP_BW1265100000005,SKA Forchtenberg                                           ,,,29,4,,,3,1, , ,28148
1,DE,DETP_BW1265100000010,SKA Ingelfingen-Criesbach,,,22,3,,,5,0, , ,28148
1,DE,DETP_BW1265100000014,SKA Krautheim                                      ,,,57,8,,,10,0, , ,28148
1,DE,DETP_BW1265100000017,SKA Künzelsau                                              ,,,148,13,,,21,1, , ,28148
1,DE,DETP_BW1265100000019,SKA Gaisbach,,,30,3,,,5,1, , ,28148
1,DE,DETP_BW1265100000021,SKA Kupferzell,,,16,2,,,5,0, , ,28148
1,DE,DETP_BW1265100000022,SKA Kupferzell-Süd                                  ,,,32,2,,,4,1, , ,28148
1,DE,DETP_BW1265100000024,SKA Mulfingen,,,33,4,,,7,0, , ,28148
1,DE,DETP_BW1265100000026,SKA Neuenstein,,,36,6,,,5,1, , ,28148
1,DE,DETP_BW1265100000030,SKA Niedernhall                                       ,,,29,3,,,3,0, , ,28148
1,DE,DETP_BW1265100000031,SKA Öhringen,,,196,29,,,76,1, , ,28148
1,DE,DETP_BW1265100000032,SKA Ohrnberg,,,21,3,,,2,1, , ,28148
1,DE,DETP_BW1265100000035,SKA Schöntal,,,20,3,,,7,0, , ,28148
1,DE,DETP_BW1265100000038,SKA Waldenburg,,,32,4,,,6,0, , ,28148
1,DE,DETP_BW1265100000040,SKA Weißbach,,,17,2,,,3,0, , ,28148
1,DE,DETP_BW1275100000003,SKA Blaufelden-Blaufelden                             ,,,22,3,,,4,2, , ,28148
1,DE,DETP_BW1275100000009,SKA Braunsbach-Döttingen                                    ,,,15,2,,,3,1, , ,28148
1,DE,DETP_BW1275100000011,SKA Bühlertann-Bühlertann                             ,,,23,3,,,4,1, , ,28148
1,DE,DETP_BW1275100000012,SKA Bühlerzell-Bühlerzell                             ,,,15,2,,,2,1, , ,28148
1,DE,DETP_BW1275100000014,SKA Crailsheim-Crailsheim                            ,,,338,77,,,58,2, , ,28148
1,DE,DETP_BW1275100000015,SKA Crailsheim-Jagstheim,,,17,2,,,2,1, , ,28148
1,DE,DETP_BW1275100000018,Crailsheim-Onolzheim,,,22,2,,,5,1, , ,28148
1,DE,DETP_BW1275100000021,SKA Fichtenau-Unterdeufstetten,,,30,4,,,4,0, , ,28148
1,DE,DETP_BW1275100000028,SKA Gaildorf        ,,,73,8,,,27,1, , ,28148
1,DE,DETP_BW1275100000029,SKA Gerabronn-Gerabronn                              ,,,24,5,,,10,3, , ,28148
1,DE,DETP_BW1275100000034,SKA Ilshofen-Ilshofen                                ,,,38,6,,,7,1, , ,28148
1,DE,DETP_BW1275100000040,SKA Kirchberg/Jagst-Kirchberg                      ,,,16,7,,,4,0, , ,28148
1,DE,DETP_BW1275100000046,SKA Kressberg-Riegelbach                                    ,,,24,4,,,5,1, , ,28148
1,DE,DETP_BW1275100000050,SKA Langenburg-Langenburg                            ,,,15,2,,,1,0, , ,28148
1,DE,DETP_BW1275100000051,SKA Mainhardt-Mainhardt,,,31,4,,,4,0, , ,28148
1,DE,DETP_BW1275100000056,SKA Michelbach-Michelbach/Bilz                   ,,,12,2,,,3,1, , ,28148
1,DE,DETP_BW1275100000061,SKA Rottal                                                  ,,,30,5,,,13,1, , ,28148
1,DE,DETP_BW1275100000062,SKA Obersontheim-Obersontheim                         ,,,24,4,,,4,1, , ,28148
1,DE,DETP_BW1275100000063,SKA Obersontheim-Unterfischach                              ,,,13,2,,,6,1, , ,28148
1,DE,DETP_BW1275100000064,SKA Rosengarten-Rieden                                      ,,,55,5,,,4,1, , ,28148
1,DE,DETP_BW1275100000065,SKA Rosengarten-Westheim                                    ,,,21,4,,,7,1, , ,28148
1,DE,DETP_BW1275100000068,SKA Rot am See-Brettenfeld                                  ,,,28,3,,,11,0, , ,28148
1,DE,DETP_BW1275100000073,SKA Satteldorf-Neidenfels                                   ,,,36,4,,,8,1, , ,28148
1,DE,DETP_BW1275100000074,SKA Schrozberg-Schrozberg                            ,,,36,6,,,4,0, , ,28148
1,DE,DETP_BW1275100000077,SKA Schrozberg-Riedbach                                     ,,,8,2,,,2,1, , ,28148
1,DE,DETP_BW1275100000079,SKA Schwäbisch Hall-Schwäbisch Hall,,,357,51,,,50,2, , ,28148
1,DE,DETP_BW1275100000080,SKA Schwäbisch Hall-Sulzdorf                                ,,,18,3,,,6,0, , ,28148
1,DE,DETP_BW1275100000081,Schwäbisch Hall-Tüngental,,,8,1,,,3,1, , ,28148
1,DE,DETP_BW1275100000083,SKA Stimpfach-Stimpfach                               ,,,18,3,,,5,1, , ,28148
1,DE,DETP_BW1275100000085,SKA Sulzbach/Laufen-Sulzbach                        ,,,14,2,,,3,1, , ,28148
1,DE,DETP_BW1275100000086,SKA Untermünkheim-Enslingen                                 ,,,22,2,,,2,1, , ,28148
1,DE,DETP_BW1275100000089,SKA Vellberg-Vellberg                                ,,,37,4,,,14,1, , ,28148
1,DE,DETP_BW1275100000090,SKA Wallhausen-Wallhausen,,,12,3,,,3,1, , ,28148
1,DE,DETP_BW1275100000096,SKA Wolpertshausen-Cröffelbach                              ,,,22,3,,,4,2, , ,28148
1,DE,DETP_BW1285100000050,SKA ASSAMSTADT                                              ,,,20,2,,,4,1, , ,28148
1,DE,DETP_BW1285100000051,SKA BAD MERGENTHEIM                                         ,,,146,24,,,37,3, , ,28148
1,DE,DETP_BW1285100000055,SKA MARKELSHEIM                                             ,,,19,3,,,3,1, , ,28148
1,DE,DETP_BW1285100000057,SKA UNTERSCHÜPF                                             ,,,42,8,,,4,1, , ,28148
1,DE,DETP_BW1285100000061,SKA CREGLINGEN                                              ,,,25,4,,,6,1, , ,28148
1,DE,DETP_BW1285100000065,SKA FREUDENBERG,,,19,3,,,1,1, , ,28148
1,DE,DETP_BW1285100000066,SKA MONDFELD-BOXTAL  ,,,23,3,,,5,1, , ,28148
1,DE,DETP_BW1285100000069,SKA GERCHSHEIM                                              ,,,17,2,,,2,1, , ,28148
1,DE,DETP_BW1285100000071,SKA GRÜNSFELD                                               ,,,28,4,,,6,1, , ,28148
1,DE,DETP_BW1285100000076,SKA KÜLSHEIM                                                ,,,16,3,,,16,0, , ,28148
1,DE,DETP_BW1285100000078,SKA UISSIGHEIM                                              ,,,7,1,,,4,0, , ,28148
1,DE,DETP_BW1285100000079,SKA LAUDA-GERLACHSHEIM                                      ,,,98,13,,,18,1, , ,28148
1,DE,DETP_BW1285100000081,SKA VORBACHZIMMERN                                          ,,,26,4,,,5,1, , ,28148
1,DE,DETP_BW1285100000083,SKA TAUBERBISCHOFSHEIM                                      ,,,139,36,,,50,2, , ,28148
1,DE,DETP_BW1285100000085,SKA WEIKERSHEIM                                             ,,,40,6,,,7,1, , ,28148
1,DE,DETP_BW1285100000088,SKA WERTHEIM                                                ,,,130,14,,,33,2, , ,28148
1,DE,DETP_BW1285100000089,SKA WERTHEIM-OST                                            ,,,35,3,,,5,1, , ,28148
1,DE,DETP_BW1285100000092,SKA WITTIGBACHTAL AZV                                       ,,,22,2,,,3,1, , ,28148
1,DE,DETP_BW1355100000050,"SKA Giengen, Giengen                                        ",,,108,15,,,24,2, , ,28148
1,DE,DETP_BW1355100000057,"SKA Mergelstetten, Heidenheim                               ",,,409,58,,,203,5, , ,28148
1,DE,DETP_BW1355100000058,"SKA Schnaitheim, Heidenheim                                 ",,,104,15,,,21,2, , ,28148
1,DE,DETP_BW1355100000064,"SKA Hermaringen, Hermaringen                                ",,,18,2,,,10,1, , ,28148
1,DE,DETP_BW1355100000071,"SKA Niederstotzingen, Niederstotzingen                     ",,,25,5,,,4,0, , ,28148
1,DE,DETP_BW1355100000548,"KA Itzelberg, Königsbronn (neu)",,,40,7,,,18,1, , ,28148
1,DE,DETP_BW1365100000005,"SKA Aalen, Aalen                                            ",,,236,38,,,43,1, , ,28148
1,DE,DETP_BW1365100000006,"SKA Dewangen, Aalen                                         ",,,23,4,,,6,0, , ,28148
1,DE,DETP_BW1365100000007,"SKA Ebnat, Aalen                                            ",,,18,3,,,4,0, , ,28148
1,DE,DETP_BW1365100000008,"SKA Unterkochen, Aalen                                      ",,,48,6,,,21,1, , ,28148
1,DE,DETP_BW1365100000011,"SKA Schechingen, Schechingen                                ",,,30,3,,,2,1, , ,28148
1,DE,DETP_BW1365100000013,"SKA Schwäbisch Gmünd, Schwäbisch Gmünd                      ",,,392,59,,,86,2, , ,28148
1,DE,DETP_BW1365100000014,"SKA Durlangen, Durlangen",,,18,3,,,4,1, , ,28148
1,DE,DETP_BW1365100000015,"SKA Eschach, Eschach                                        ",,,17,3,,,3,1, , ,28148
1,DE,DETP_BW1365100000016,"SKA Gschwend, Gschwend                                      ",,,21,3,,,6,1, , ,28148
1,DE,DETP_BW1365100000023,"SKA Heuchlingen, Heuchlingen",,,16,3,,,3,0, , ,28148
1,DE,DETP_BW1365100000024,"SKA Iggingen, Iggingen                                      ",,,13,2,,,1,1, , ,28148
1,DE,DETP_BW1365100000025,"SKA Lorch-Waldhausen, Lorch                                 ",,,107,14,,,15,1, , ,28148
1,DE,DETP_BW1365100000026,"SKA Mutlangen, Mutlangen                                    ",,,17,3,,,5,0, , ,28148
1,DE,DETP_BW1365100000028,"SKA Oberkochen, Oberkochen",,,57,11,,,9,1, , ,28148
1,DE,DETP_BW1365100000029,"SKA Ruppertshofen, Ruppertshofen                            ",,,29,2,,,2,1, , ,28148
1,DE,DETP_BW1365100000031,"SKA Rechberg, Schwäbisch Gmünd                              ",,,11,1,,,1,1, , ,28148
1,DE,DETP_BW1365100000032,"SKA Spraitbach, Spraitbach",,,29,4,,,3,2, , ,28148
1,DE,DETP_BW1365100000033,"SKA Waldstetten, Waldstetten",,,46,8,,,27,1, , ,28148
1,DE,DETP_BW1365100000035,"SKA AZV Lauter-Rems, Böbingen                               ",,,156,39,,,43,2, , ,28148
1,DE,DETP_BW1365100000036,"SKA AZV Niederalfingen, Aalen",,,185,27,,,24,2, , ,28148
1,DE,DETP_BW1365100000037,"SKA AZV Leintal, Leinzell                                   ",,,57,7,,,9,0, , ,28148
1,DE,DETP_BW1365100000074,"SKA Abtsgmünd, Abtsgmünd                                    ",,,31,4,,,8,1, , ,28148
1,DE,DETP_BW1365100000077,"SKA Untergröningen, Abtsgmünd                               ",,,10,1,,,7,1, , ,28148
1,DE,DETP_BW1365100000079,"SKA Adelmannsfelden, Adelmannsfelden                        ",,,13,2,,,6,1, , ,28148
1,DE,DETP_BW1365100000081,"SKA Bopfingen, Bopfingen                                    ",,,66,7,,,10,1, , ,28148
1,DE,DETP_BW1365100000088,"SKA Schönau, Ellwangen                            ",,,118,19,,,49,2, , ,28148
1,DE,DETP_BW1365100000091,"SKA Haisterhofen, Ellwangen  ",,,62,10,,,29,1, , ,28148
1,DE,DETP_BW1365100000095,"SKA Kirchheim, Kirchheim                                    ",,,9,2,,,3,0, , ,28148
1,DE,DETP_BW1365100000100,"SKA Lauchheim, Lauchheim                                    ",,,36,5,,,6,0, , ,28148
1,DE,DETP_BW1365100000116,"SKA Utzmemmingen, Riesbürg                                  ",,,8,1,,,2,0, , ,28148
1,DE,DETP_BW1365100000117,"SKA Schwabsberg, Rainau                                     ",,,22,3,,,7,1, , ,28148
1,DE,DETP_BW1365100000118,"SKA Rosenberg, Rosenberg                                    ",,,19,3,,,3,1, , ,28148
1,DE,DETP_BW1365100000123,SKA Tannhausen              ,,,25,3,,,5,1, , ,28148
1,DE,DETP_BW1365100000124,"SKA Unterschneidheim, Unterschneidheim                      ",,,18,3,,,4,1, , ,28148
1,DE,DETP_BW1365100000133,"SKA Westhausen, Westhausen                                  ",,,35,5,,,10,0, , ,28148
1,DE,DETP_BW2125100000014,SKA Karlsruhe Neureut,,,1771,272,,,560,26, , ,28148
1,DE,DETP_BW2155100000015,EGGENSTEIN-LEOPOLDSHAFEN KLA Leopoldshafen                 ,,,90,15,,,8,1, , ,28148
1,DE,DETP_BW2155100000016,KRAICHTAL KLA Kraichtal                                 ,,,92,18,,,24,2, , ,28148
1,DE,DETP_BW2155100000017,LINKENHEIM-HOCHSTETTEN KLA Linkenheim-Hochstetten ,,,70,11,,,5,0, , ,28148
1,DE,DETP_BW2155100000018,ÖSTRINGEN KLA Östringen                                    ,,,49,7,,,4,1, , ,28148
1,DE,DETP_BW2155100000019,Östringen KLA  Odenheim            ,,,32,5,,,2,1, , ,28148
1,DE,DETP_BW2155100000020,PFINZTAL KLA Berghausen                       ,,,87,14,,,23,1, , ,28148
1,DE,DETP_BW2155100000021,PHILIPPSBURG  KLA Philippsburg                              ,,,90,13,,,13,1, , ,28148
1,DE,DETP_BW2155100000024,RHEINSTETTEN KLA Mörsch                            ,,,69,9,,,4,1, , ,28148
1,DE,DETP_BW2155100000025,STUTENSEE KLA Blankenloch,,,52,10,,,2,0, , ,28148
1,DE,DETP_BW2155100000027,UBSTADT-WEIHER KLA Ubstadt-Weiher,,,79,12,,,14,1, , ,28148
1,DE,DETP_BW2155100000028,AV ALBTAL KLA Ettlingen-Neurod                         ,,,269,41,,,74,4, , ,28148
1,DE,DETP_BW2155100000029,AV AM WALZBACH KLA Weingarten          ,,,105,14,,,17,1, , ,28148
1,DE,DETP_BW2155100000030,AV KAMMERFORST KLA Karlsdorf-Neuthard                       ,,,125,19,,,13,1, , ,28148
1,DE,DETP_BW2155100000031,AV KRAICHBACHNIEDERUNG KLA Kronau,,,147,22,,,26,2, , ,28148
1,DE,DETP_BW2155100000032,AV OBERER KRAICHBACH KLA Flehingen         ,,,103,14,,,24,1, , ,28148
1,DE,DETP_BW2155100000033,AV PFINZ-U. RENNACHTAL KLA Ittersbach,,,88,15,,,6,1, , ,28148
1,DE,DETP_BW2155100000034,AV WAGBACH KLA Waghäusel               ,,,146,21,,,24,1, , ,28148
1,DE,DETP_BW2155100000035,AV WEIßACH-U. OB.SAALBACHTAL KLA Heidelsheim           ,,,420,62,,,109,5, , ,28148
1,DE,DETP_BW2155100000036,VG GRABEN-NEUDORF KLA Dettenheim                     ,,,106,16,,,9,1, , ,28148
1,DE,DETP_BW2155100000037,BRUCHSAL KLA Bruchsal,,,269,39,,,43,2, , ,28148
1,DE,DETP_BW2155100000038,AV BRUCHNIEDERUNG KLA Oberhausen-Rheinhausen              ,,,115,26,,,9,1, , ,28148
1,DE,DETP_BW2165100000001,KLA HÜGELSHEIM                                              ,,,32,4,,,1,0, , ,28148
1,DE,DETP_BW2165100000003,Kläranlage Baden-Airpark,,,23,3,,,1,0, , ,28148
1,DE,DETP_BW2165100000004,KLA RHEINMÜNSTER-SÖLLINGEN                                  ,,,25,4,,,2,0, , ,28148
1,DE,DETP_BW2165100000006,GKA BADEN-BADEN-SINZHEIM                                    ,,,369,76,,,97,1, , ,28148
1,DE,DETP_BW2165100000007,AV BÜHL-U. UMGEBUNG KLA VIMBUCH                             ,,,277,45,,,42,2, , ,28148
1,DE,DETP_BW2165100000009,GVV DURMERSHEIM KLA AU AM RHEIN                             ,,,142,22,,,25,2, , ,28148
1,DE,DETP_BW2165100000010,KLA GERNSBACH AV MITTLERES MURGTAL                          ,,,75,11,,,16,2, , ,28148
1,DE,DETP_BW2165100000011,KLA GAGGENAU-ROTENFELS  AV MURG                             ,,,158,29,,,47,4, , ,28148
1,DE,DETP_BW2165100000012,KLA RASTATT AV MURG                                         ,,,420,64,,,118,4, , ,28148
1,DE,DETP_BW2165100000013,AV SCHWARZWASSER KLA LICHTENAU                              ,,,46,7,,,4,1, , ,28148
1,DE,DETP_BW2165100000039,KLA Forbach Bermersbach                          ,,,25,4,,,1,1, , ,28148
1,DE,DETP_BW2165100000040,KLA IFFEZHEIM                                               ,,,22,4,,,2,0, , ,28148
1,DE,DETP_BW2215100000002,SKA  AZV HEIDELBERG                                         ,,,1187,179,,,256,11, , ,28148
1,DE,DETP_BW2225100000001,Kläranlage Mannheim,,,2280,321,,,162,4, , ,28148
1,DE,DETP_BW2255100000005,SKA BCH-Buchen                                              ,,,69,8,,,13,2, , ,28148
1,DE,DETP_BW2255100000010,SKA HSH-Haßmersheim                                         ,,,18,4,,,3,0, , ,28148
