ReportNetEnvelopeFileId,flatpComments,flatpEUFund,flatpEUFundName,flatpExpCapacity,flatpExpecDateCompletion,flatpExpecDatePerformance,flatpExpecDateStart,flatpExpecDateStartWork,flatpExpecTreatment,flatpExpLoad,flatpExpLoadTruck,flatpInv,flatpLoan,flatpLoanName,flatpMeasures,flatpOtherFund,flatpOtherFundName,flatpReasons,flatpStatus,flarepCode,uwwCode,uwwName
28872,,0,,9000,20231231,20241231,20170101,20170101,2,8833,0,5.244,0,,Construction of a new  wastewater treatment plant in Filipesti de Padure agglomeration,5.244,"National budget, Local budget",lack of waste water treatment,NC,RO06,ROWP_133161_02,ROWP SPGC SA Filipesti de Padure
28872,,0,,10500,20261231,20271231,20180101,20200101,3NP,9270,0,1.16,0,,Extention of existing Valea Calugareasca 1 UWWTP,1.16,"National budget, Local budget",insufficient capacity for waste water treatment,NC,RO06,ROWP_135949_01,ROWP Valea Calugareasca 1
28872,,0,,2850,20261231,20271231,20180101,20200101,2,2642,0,0.787,0,,Construction of  wastewater treatment plant in Valea Calugareasca 2 agglomeration,0.787,"National budget, Local budget",lack of waste water treatment,NC,RO06,ROWP_135949_07_01,ROWP Valea Calugareasca 2
28872,,0.82,CF,10500,20231231,20231231,20130618,20130618,3NP,9874,0,0.964,0,,Extension of existing Urlati UWWTP and improvement of wastewater collecting rate,0.144,"National budget, Local budget",Absence of nitrogen and phosphorus advanced removal; Lower collecting of urban wastewater rate for compliance,NC,RO06,ROWP_131620_01,ROWP SC HIDRO PRAHOVA SA sucursala Urlati
28872,,0,,800,20261231,20271231,20180101,20200101,1,0,0,0,0,,The existing will be no longer used and it is planned the construction of a new wastewater treatment plant,0,,lack of waste water treatment,NC,RO06,ROWP_136107_01,ROWP Primaria Valea Doftanei
28872,,0,,7000,20261231,20271231,20180101,20200101,2,6818,0,1.933,0,,Construction of a new wastewater treatment plant in Valea Doftanei agglomeration and improvement of wastewater collecting rate,1.933,"National budget, Local budget",lack of waste water treatment,NC,RO06,ROWP_136107_02,ROWP Primaria Valea Doftanei
28872,,0,,7000,20211231,20221231,20170101,20190101,2,6859,0,1.57,0,,Construction of  wastewater treatment plant in Ciorani agglomeration,1.57,"National budget, Local budget",lack of waste water treatment,NC,RO06,ROWP_132681_01,ROWP Ciorani
28872,,0,,6800,20211231,20221231,20170101,20190101,2,6640,0,0.482,0,,Construction of  wastewater treatment plant in Drajna agglomeration,0.482,"National budget, Local budget",lack of waste water treatment,NC,RO06,ROWP_132896_01,ROWP Drajna
28562,,,,25000,20180430,20190430,20160310,20161017,3Np,21090,,0.11,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q170000017,RSFG0160392501_T41_LERA
28562,,,,25000,20180430,20190430,20160310,20161017,3Np,21090,,0.11,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000169,RSFG0161902001_T9_VIA_PREGALLENO
28562,,,,25000,20180430,20190430,20160310,20161017,3Np,21090,,0.11,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000170,RSFG0161902401_T7_VIA_PREGALLENO
28562,,,,25000,20180430,20190430,20160310,20161017,3Np,21090,,0.11,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q150000056,RSFG0161903101_T3_VIA_DE_MEDICI
28562,,,,25000,20180430,20190430,20160310,20161017,3Np,21090,,0.11,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000173,RSFG0161903601_T8_VIA_PREGALLENO
28562,,,,25000,20180430,20190430,20160310,20161017,3Np,21090,,0.11,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000174,RSFG0161904901_T6_VIA_TASSO
28562,,,,25000,20180430,20190430,20160310,20161017,3Np,21090,,0.11,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q150000058,RSFG0161905001_T10_PREGALLENO
28562,,,,25000,20171231,20181231,20170818,20170210,3Np,21090,,0.1,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000175,RSFG0162460101_T4_AMBRIA
28562,,,,25000,20171231,20181231,20170818,20170210,3Np,21090,,0.1,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000176,RSFG0162460201_T5_AMBRIA
28562,,,,25000,20171231,20181231,20170818,20170210,3Np,21090,,0.1,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000177,RSFG0162460301_T6_AMBRIA
28562,,,,25000,20171231,20181231,20170818,20170210,3Np,21090,,0.1,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q170000026,RSFG0162460901_T41_GRIMOLDO
28562,,,,25000,20171231,20181231,20170818,20170210,3Np,21090,,0.1,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000181,RSFG0162464001_T17_CENTRO
28562,,,,25000,20171231,20181231,20170818,20170210,3Np,21090,,0.1,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000182,RSFG0162464101_T18_CENTRO
28562,,,,25000,20171231,20181231,20170818,20170210,3Np,21090,,0.1,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000185,RSFG0162465401_TA_CENTRALE_ENEL
28562,,,,25000,20171231,20181231,20170818,20170210,3Np,21090,,0.1,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q150000061,RSFG0162465701_T61_AMBRIA
28562,,,,250000,20190930,20200930,20180531,20181130,3Npm,182549,,0.5,,,Adeguamento dell'impianto,0,,Impianto non conforme allo scarico; Impianto non conforme per N e P,NC,IT006,IT03Q11000000054,DP01517102_PESCHIERA_BORROMEO_L2
28562,,,,700000,20171115,20181115,20150805,20151216,3Np,690030,,5.31,,,Adeguamento dell'impianto,0,,Impianto non conforme allo scarico; Impianto non conforme per N,NC,IT006,IT03160128000458,DP01514901_MONZA_S_ROCCO
28562,,,,5113,20200331,20210331,20180930,20190110,3m,5113,,0.37,,,Collettamento della rete NOTCON al depuratore in ampliamento,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q150000287,RSFG0980140101_CASTIGLIONE_D_ADDA_1
28562,,,,5113,20200331,20210331,20180930,20190110,3m,5113,,0.37,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q150000288,RSFG0980140201_CASTIGLIONE_D_ADDA_2
28562,,,,10000,20291231,20301231,20271231,20281231,3m,4653,,1,,,Nessun intervento programmato,0,,Impianto non conforme allo scarico,NC,IT006,IT03160128000407,DP01304701_CARLAZZO
28562,,,,20000,20160613,20170613,20151013,20151020,3Npm,13184,,0.95,,,Ripristino funzionale del depuratore,0,,impianto senza controlli disponibili,NC,IT006,IT03160128000416,DP01314501_MENAGGIO
28872,,0,,7700,20211231,20221231,20170101,20190101,2,5116,0,2.29,0,,Construction of  wastewater treatment plant in Magureni agglomeration,2.29,"National budget, Local budget",lack of waste water treatment,NC,RO06,ROWP_134050_01,ROWP Magureni
28872,,0,,7733,20211231,20221231,20170101,20170101,2,4752,0,0,0,,Improvement of UWWTP performance and improvement of wastewater collecting rate,0,,effective removal of pollutants below the accepted limits,NC,RO06,ROWP_133330_01,ROWP SPGL SA Floresti
28872,,0,,4800,20211231,20221231,20170101,20190101,2,4752,0,0.802,0,,Construction of a new wastewater treatment plant in Floresti agglomeration,0.802,"National budget, Local budget",lack of waste water treatment,NC,RO06,ROWP_133330_02,ROWP SPGL SA Floresti - 2
28872,,0,,2401,20211231,20211231,20170101,20170101,2,2401,0,0,0,,Improvement of UWWTP performance and improvement of wastewater collecting rate,0,,NR,PD,RO06,ROWP_133330_01_01,ROWP SPGL SA Floresti-sector Calinesti
28872,,1.174,CF,5000,20211231,20211231,20170101,20190101,2,4900,0,1.381,0,,Extension of UWWTP and improvement of UWWTP performance and improvement of wastewater collecting rate,0.207,"National budget, Local budget",insufficient capacity for waste water treatment,NC,RO06,ROWP_131274_01,ROWP SC Jovila Construct Poiana Campina
28872,,0,,5500,20211231,20221231,20170101,20190101,2,5325,0,1.519,0,,Construction of  wastewater treatment plant in Aricestii Rahtivani agglomeration,1.519,"National budget, Local budget",lack of waste water treatment,NC,RO06,ROWP_132075_01,ROWP Aricestii Rahtivani
28562,,,,30000,20200531,20210531,20190228,20190103,3Npm,10026,,0.6,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q150000034,RSFG0132050101_S_FEDELE_INTELVI_1
28562,,,,30000,20200531,20210531,20190228,20190103,3Npm,10026,,0.6,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q150000035,RSFG0132050201_S_FEDELE_INTELVI_2
28562,,,,30000,20170607,20180607,20141230,20150109,3Npm,10026,,0.26,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q150000036,RSFG0132050701_S_FEDELE_INTELVI_7
28562,,,,30000,20200930,20210930,20190331,20190930,3Npm,10026,,0.47,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q150000037,RSFG0132110301_SCHIGNANO_3
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Dismissione dell'impianto e collettamento dei reflui ad altro depuratore,0,,impianto con solo livello di trattamento primario; Impianto non conforme allo scarico; assente trattamento più spinto N e P nell'impianto,NC,IT006,IT03Q150000040,DP01401101_CAIOLO_CENTRO
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Dismissione dell'impianto e collettamento dei reflui ad altro depuratore,0,,impianto con solo livello di trattamento primario; Impianto non conforme allo scarico; assente trattamento più spinto N e P nell'impianto,NC,IT006,IT03Q150000041,DP01401102_CAIOLO_BACHET
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Dismissione dell'impianto e collettamento dei reflui ad altro depuratore,0,,impianto con solo livello di trattamento primario; Impianto non conforme allo scarico; assente trattamento più spinto N e P nell'impianto,NC,IT006,IT03Q150000042,DP01401103_CAIOLO_PALU
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Dismissione dell'impianto e collettamento dei reflui ad altro depuratore,0,,impianto con solo livello di trattamento primario; Impianto non conforme allo scarico; assente trattamento più spinto N e P nell'impianto,NC,IT006,IT03Q150000043,DP01401104_CAIOLO_VIA_MAGNOLIA_E_DELL_AGOSTINO
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,1.55,,,Dismissione dell'impianto e collettamento dei reflui ad altro depuratore,0,,assente trattamento più spinto N e P nell'impianto,NC,IT006,IT03160128000423,DP01401501_CASTIONE_ANDEVENNO
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000000,RSFG0140160101_CEDRASCO
28872,,0,,8500,20211231,20211231,20170101,20170101,2,4456,0,0,0,,Improvement of UWWTP performance and improvement of wastewater collecting rate,0,,wastewater treatment rates (% l.e.) under the level for compliance; low  performance of UWWTP,NC,RO06,ROWP_130785_01,ROWP Primaria Bucov
28872,,0,,7050,20261231,20271231,20180101,20200101,2,6909,0,1.947,0,,Construction of  wastewater treatment plant in Soimari agglomeration,1.947,"National budget, Local budget",NR,PD,RO06,ROWP_135501_01,ROWP Soimari
28872,,0.662,EARDF,6038,20201231,20211231,20091231,20101231,2,4595,0,0.662,0,,Construction of  wastewater treatment plant in Ceptura agglomeration,0,,NR,PD,RO06,ROWP_132510_01,ROWP Ceptura
28872,,0,,4777,20211231,20221231,20170101,20190101,2,4777,0,1.091,0,,Construction of  wastewater treatment plant in Magurele agglomeration,1.091,"National budget, Local budget",NR,PD,RO06,ROWP_134014_01,ROWP Magurele
28872,,0,,5760,20211231,20211231,20170101,20170101,2,4579,0,0,0,,Improvement of UWWTP performance and improvement of wastewater collecting rate,0,,wastewater treatment rates (% l.e.) under the level for compliance; low  performance of UWWTP,NC,RO06,ROWP_132805_01,ROWP S.C. Utilitati Apaserv Cornu S.R.L.
28872,,0,,6150,20211231,20221231,20170101,20190101,2,3848,0,0.722,0,,Construction of  wastewater treatment plant in Starchiojd agglomeration,0.722,"National budget, Local budget",lack of waste water treatment,NC,RO06,ROWP_135315_01,ROWP Starchiojd
28872,,0.118,EARDF,3500,20201231,20211231,20091231,20101231,2,3101,0,0.118,0,,Construction of  wastewater treatment plant in Valcanesti agglomeration,0,,NR,PD,RO06,ROWP_136198_01,ROWP Valcanesti
28872,,0,,3700,20261231,20271231,20180101,20200101,2,3624,0,1.022,0,,Construction of  wastewater treatment plant in Sirna agglomeration,1.022,"National budget, Local budget",NR,PD,RO06,ROWP_135431_01,ROWP Sirna
28872,,0,,8700,20261231,20271231,20180101,20200101,2,2654,0,2.403,0,,Construction of  wastewater treatment plant in Filipestii de Targ agglomeration,2.403,"National budget, Local budget",lack of waste water treatment,NC,RO06,ROWP_133214_01,ROWP Filipestii de Targ
28872,,0,,6600,20211231,20221231,20140101,20141013,2,3319,0,0.049,0,,Construction of  wastewater treatment plant in Cocorastii Mislii agglomeration,0.049,"National budget, Local budget",NR,PD,RO06,ROWP_132716_01,ROWP Cocorastii Mislii
28872,,0,,5200,20261231,20271231,20180101,20200101,2,3295,0,1.436,0,,Construction of  wastewater treatment plant in Sangeru agglomeration,1.436,"National budget, Local budget",NR,PD,RO06,ROWP_135244_01,ROWP Sangeru
28872,,0.461,EARDF,4500,20211231,20221231,20170101,20190101,2,4409,0,0.461,0,,Construction of  wastewater treatment plant in Provita agglomeration,0,,NR,PD,RO06,ROWP_134853_01,ROWP Provita de Jos
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000001,RSFG0140230101_COLORINA1
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000002,RSFG0140230201_COLORINA2
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000003,RSFG0140230301_COLORINA3
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000004,RSFG0140230401_COLORINA4
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000005,RSFG0140230501_COLORINA5
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000006,RSFG0140230601_COLORINA6
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000007,RSFG0140230701_COLORINA7
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000008,RSFG0140230801_COLORINA8
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000009,RSFG0140230901_COLORINA9
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000010,RSFG0140290101_FORCOLA_SELVETTA
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000011,RSFG0140300101_FUSINE1
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000012,RSFG0140300201_FUSINE2
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000013,RSFG0140300301_FUSINE3
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000014,RSFG0140300401_FUSINE4
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000015,RSFG0140300501_FUSINE5
28562,,,,24000,20180328,20190328,20170930,20170111,3Npm,24000,,0.04,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000016,RSFG0140300601_FUSINE6
28562,,,,70,20170428,20180428,20170228,20170328,1,70,,0,,,Riperimetrazione agglomerato con esclusione della frazione servita da questo impianto,0,,impianto con solo livello di trattamento primario; assente trattamento più spinto N e P nell'impianto,NC,IT006,IT03Q13000000026,DP01406106_SONDRIO_TRIASSO
28562,,,,60,20170428,20180428,20170228,20170328,1,60,,0,,,Riperimetrazione agglomerato con esclusione della frazione servita da questo impianto,0,,impianto con solo livello di trattamento primario; assente trattamento più spinto N e P nell'impianto,NC,IT006,IT03Q13000000027,DP01406107_SONDRIO_SASSELLA
28562,,,,30000,20191031,20201031,20190331,20190106,3Npm,22091,,0.07,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000017,RSFG0140650101_TEGLIO_1_PRATO_VALENTINO
28872,,0,,4500,20211231,20221231,20170101,20190101,2,2782,0,1.243,0,,Construction of  wastewater treatment plant in Tomsani agglomeration,1.243,"National budget, Local budget",NR,PD,RO06,ROWP_135896_01,ROWP Tomsani
28872,,0,,2300,20211231,20221231,20170101,20190101,2,2264,0,0.575,0,,Construction of  wastewater treatment plant in Gornet agglomeration,0.575,"National budget, Local budget",NR,PD,RO06,ROWP_133562_01,ROWP Gornet
28872,,0,,6900,20211231,20221231,20170101,20190101,2,6751,0,0.72,0,,Construction of  wastewater treatment plant in Podeni agglomeration,0.72,"National budget, Local budget",NR,PD,RO06,ROWP_134443_01,ROWP Baltesti-Podenii
28872,,0.704,EARDF,2854,20201231,20211231,20100601,20100601,2,2854,0,0.704,0,,Construction of  wastewater treatment plant in Podeni agglomeration,0,,NR,PD,RO06,ROWP_133508_01,ROWP Gorgota (Fanari)
28872,,0,,4800,20261231,20271231,20180101,20200101,2,2458,0,1.105,0,,Construction of  wastewater treatment plant in Cerasu agglomeration,1.105,"National budget, Local budget",NR,PD,RO06,ROWP_132574_01,ROWP Cerasu
28872,,0,,5400,20211231,20221231,20170101,20190101,2,2462,0,1.727,0,,Construction of  wastewater treatment plant in Berceni agglomeration (Berceni si Moara Noua),1.727,"National budget, Local budget",NR,PD,RO06,ROWP_130614_01,ROWP Berceni
28562,,,,30000,20191031,20201031,20190331,20190106,3Npm,22091,,0.07,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000018,RSFG0140650701_TEGLIO_18_CAMERATTI
28872,,0,,3431,20211231,20221231,20170101,20170101,2,3431,0,1.145,0,,Construction of  wastewater treatment plant in Fulga agglomeration,1.145,"National budget, Local budget",NR,PD,RO06,ROWP_133394_01,ROWP Fulga
28872,,0,,1383,20201231,20211231,20140601,20150101,2,981,0,0.109,0,,Construction of  wastewater treatment plan in Baba Ana agglomeration,0.109,"National budget, Local budget",NR,PD,RO06,ROWP_132164_01,ROWP Baba Ana
28872,,0,,981,20201231,20211231,20140601,20150101,2,981,0,0.109,0,,Construction of  wastewater treatment plant in Baba Ana-Ciresanu agglomeration,0.109,"National budget, Local budget",NR,PD,RO06,ROWP_132164_02,ROWP Baba Ana (Ciresanu)
28872,,0,,981,20201231,20211231,20140601,20150101,2,981,0,0.109,0,,Construction of  wastewater treatment plant in Baba Ana-Conduratu agglomeration,0.109,"National budget, Local budget",NR,PD,RO06,ROWP_132164_03,ROWP Baba Ana (Conduratu)
28872,,0,,4000,20211231,20221231,20120101,20120424,2,2038,0,0.685,0,,Construction of  wastewater treatment plant in Colceag agglomeration,0.685,"National budget, Local budget",NR,PD,RO06,ROWP_132752_01,ROWP Colceag
28872,costs spent before 2016 for the UWWTP compliance; unknown costs of the connection of the population to the sewerage system/UWWTP  - lack of information,0,,6192,20181231,20191231,20111231,20120101,2,6192,0,1.236,0,,Phase I: Cosntruction of wastewater treatment plant; Phase II: Improvement of UWWTP performance and improvement of wastewater collecting rate,1.236,"National budget, Local budget",NR,PD,RO06,ROWP_130892_01_01,ROWP SC ECO Serviciu Apa Canal Salubrizare Targsoru Vechi SRL - STREJNICU
28872,,0,,2500,20211231,20221231,20170101,20190101,2,2192,0,0.568,0,,Construction of  Wastewater Treatment Plant in Mocesti agglomeration,0.568,"National budget, Local budget",NR,PD,RO06,ROWP_133722_01_01,ROWP Mocesti
28872,,0,,2500,20211231,20221231,20170101,20190101,2,2450,0,0.69,0,,Construction of  wastewater treatment plant in Dumbrava agglomeration,0.69,"National budget, Local budget",NR,PD,RO06,ROWP_133090_01,ROWP Dumbrava
28872,,0,,20000,20211231,20211231,20170101,20170101,2,3955,0,0.568,0,,ROWPI OMV Petrom Petrobrazi treats wastewaters from Brazi agglomeration; Improvement of wastewater collecting rate,0.568,"National budget, Local budget",wastewater treatment rates (% l.e.) under the level for compliance; low  performance of UWWTP,NC,RO06,ROWPI_130721__01,ROWPI OMV Petrom Petrobrazi
28872,,0,,5000,20211231,20221231,20170101,20170101,2,4897,0,0.453,0,,Construction of  wastewater treatment plant in Draganesti agglomeration,0.453,"National budget, Local budget",NR,PD,RO06,ROWP_133018_01,ROWP Draganesti
28562,,,,30000,20191031,20201031,20190331,20190106,3Npm,22091,,0.07,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000019,RSFG0140650601_TEGLIO_21_GADALDI
28562,,,,30000,20191031,20201031,20190331,20190106,3Npm,22091,,0.07,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000020,RSFG0140650401_TEGLIO_22_CARONA
28562,,,,30000,20191031,20201031,20190331,20190106,3Npm,22091,,0.07,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000021,RSFG0140650901_TEGLIO_25_MARGATTONI
28562,,,,30000,20191031,20201031,20190331,20190106,3Npm,22091,,0.07,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000022,RSFG0140651001_TEGLIO_14_REVOLEDO
28562,,,,30000,20191031,20201031,20190331,20190106,3Npm,22091,,0.07,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000023,RSFG0140650201_TEGLIO_5_CANALI
28562,,,,5000,20291231,20301231,20271231,20281231,3Pm,2200,,1,,,Nessun intervento programmato,0,,Impianto non conforme allo scarico,NC,IT006,IT03160128000439,DP01407401_VAL_MASINO
28562,,,,24000,20291231,20301231,20271231,20281231,3Np,12761,,1,,,Nessun intervento programmato,0,,Impianto non conforme allo scarico,NC,IT006,IT03160129000764,DP09700701_BARZIO
28562,,,,8000,20291231,20301231,20271231,20281231,3Npm,4906,,1,,,Nessun intervento programmato,0,,Impianto non conforme allo scarico,NC,IT006,IT03Q11000000691,DP09700804_BELLANO_VIA_PER_COLICO
28562,,,,8000,20191231,20201231,20190331,20190531,3Npm,5015,,0.12,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q150000266,RSFG0970080201_BELLANO_BIOSIO
28872,,0,,3000,20211231,20221231,20170101,20190101,2,2939,0,0.828,0,,Construction of  wastewater treatment plant in Targsoru Vechi agglomeration,0.828,"National budget, Local budget",lack of waste water treatment,NC,RO06,ROWP_130892_01,ROWP Targsoru Vechi
28562,,,,8000,20191231,20201231,20190228,20190415,3Npm,5015,,0.32,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q150000267,RSFG0970080301_BELLANO_PRADELLO
28562,,,,22000,20170307,20180307,20161115,20170131,3Np,28370,,0.79,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q150000268,RSFG0970020101_URB268_AIZURRO
28562,,,,22000,20170317,20180317,20160515,20160715,3Np,28370,,0.38,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q13000000190,RSFG0970100501_BRIVIO_URB299_SCARICO_6
28562,,,,67000,20291231,20301231,20271231,20281231,3Pm,61864,,1,,,Nessun intervento programmato,0,,assente trattamento più spinto N nell'impianto. Impianto non conforme per N.,NC,IT006,IT03160129000781,DP09704201_LECCO
28562,,,,20000,20291231,20301231,20271231,20281231,3Npm,21807,,1,,,Nessun intervento programmato,0,,Impianto non conforme allo scarico,NC,IT006,IT03160129000783,DP09704601_MANDELLO_DEL_LARIO
28562,,,,29000,20181231,20191231,20180901,20180531,3Npm,27570,,0.33,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q11000000708,RSFG0970590101_OLGINATE_VIA_CONCORDIA
28872,,0.094,EARDF,2165,20201231,20211231,20120501,20120501,2,2165,0,0.094,0,,Construction of  wastewater treatment plant in Gura Vadului agglomeration,0,,NR,PD,RO06,ROWP_133688_01,ROWP Gura Vadului
28562,,,,26000,20291231,20301231,20271231,20281231,3Npm,20080,,1,,,Nessun intervento programmato,0,,Impianto non conforme allo scarico,NC,IT006,IT03160129000794,DP09707901_TACENO
28562,,,,99303,20210315,20220315,20190131,20190315,3Npm,69438,,0.37,,,Collettamento della rete NOTCON al depuratore,0,,rete fognaria non collettata ad impianto di trattamento,NC,IT006,IT03Q150000273,RSFG0970600101_ONNO_SCARICO_1
28872,,0,,2400,20261231,20271231,20180101,20200101,2,2252,0,0.6,0,,Construction of  wastewater treatment plant in Adunati agglomeration,0.6,"National budget, Local budget",NR,PD,RO06,ROWP_131899_01,ROWP Adunati
