ReportNetEnvelopeFileId,flarepCode,aggCode,aggName,flaggComments,flaggEUFund,flaggEUFundName,flaggExpecDateCompletion,flaggExpecDateStart,flaggExpecDateStartWork,flaggExpLoad,flaggExpLoadColl,flaggExpLoadIAS,flaggInv,flaggLoan,flaggLoanName,flaggMeasures,flaggOtherFund,flaggOtherFundName,flaggReasons,flaggStatus
28872,RO06,ROAG_158403,Remetea Mare,connection to Timisoara sewege system,2.502344,CF,20241231,20191231,20200630,1739,96.8,1.2,2.943934,0,,"New sewerage network (16,978 Km), channel connections to Timisoara sewerage system (7,805Km), 2 wastewater pumping station",0.44159,National and local budget,NR,PD
28872,RO06,ROAG_157889,Urseni,connection to Timisoara sewege system,0.987343,EARDF,20241231,20170630,20180630,1823,96.1,1.9,1.430932,0,,"New sewerage network connected to Timisoara sewerage system , discharge pipeline (14,899 Km), including connections to the sewerage system; 4 wastewater pumping station",0.443589,Local budget,NR,PD
28872,RO06,ROAG_158671,Carani,connection to Timisoara sewege system,0,,20241231,20191231,20200630,1805,,0,2.238885,0,,"New sewerage network, discharge pipeline, channel connections to Timisoara sewerage system (21,5 Km); connections to Timisoara sewerage system",2.238885,National and local budget,NR,PD
28872,RO06,ROAG_155430,Bacova,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,1.656701,CF,20241231,20191231,20200630,1650,98,0,1.94906,0,,"New sewerage network, discharge pipeline (14,721 Km), including connections to the sewerage system; 2 wastewater pumping station; connections to Buzias sewerage system",0.292359,National and local budget,NR,PD
28872,RO06,ROAG_156286,Cenei,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,2.258544,CF,20241231,20191231,20200630,1760,98,0,2.65711,0,,"New sewerage network, discharge pipeline (17,38 Km), 5 wastewater pumping station, 811 connections to the sewerage system",0.398566,National and local budget,Absence of collection and IAS,NC
28872,RO06,ROAG_156302,Checea,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,1.916745,CF,20241231,20191231,20200630,1830,98,0,2.254994,0,,"New sewerage network, discharge pipeline, channel connections to Cenei sewerage system (20,732 Km), 620 connections to the sewerage system; 4 wastewater pumping station",0.338249,National and local budget,NR,PD
28872,RO06,ROAG_157558,Gottlob,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,1.854787,CF,20241231,20191231,20200630,1900,98,0,2.182102,0,,"New sewerage network, discharge pipeline, channel connections to Lovrin sewerage system (19.744 Km), connections to the sewerage system; 2 wastewater pumping station",0.327315,National and local budget,NR,PD
28872,RO06,ROAG_157460,Lenauheim,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,0,,20241231,20170508,20181231,1730,98,0,1.252207,0,,"New sewerage network, discharge pipeline (16,12 Km), including connections to the sewerage system; 7 wastewater pumping station",1.252207,National and local budget,Absence of collection and IAS,NC
28872,RO06,ROAG_157479,Bulgarus,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,0,,20241231,20170508,20181231,1820,98,0,1.252207,0,,"New sewerage network, discharge pipeline (16,66 Km), including connections to the sewerage system; 5 wastewater pumping station",1.252207,National and local budget,NR,PD
28872,RO06,ROAG_157488,Grabat,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,0,,20241231,20170508,20181231,1930,98,0,1.252207,0,,"New sewerage network, discharge pipeline (12,935 Km), including connections to the sewerage system; 4 wastewater pumping station",1.252207,National and local budget,NR,PD
28872,RO06,ROAG_158797,Parta,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,0,,20241231,20151231,20191231,2200,98,0,4.290614,0,,"New sewerage network, discharge pipeline (22,022 Km), 3 wastewater pumping station",4.290614,National and local budget,NR,PD
28872,RO06,ROAG_156393,Ghilad,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,0,,20241231,20151231,20160630,1650,98,0,1.362706,0,,"Phaze I: new sewerage network (26,53 km, 300 individual pumping stations equipped with submersible pumps - 12,11 km left to accomplish)
Phaze II: 339 individual pumping stations equipped with submersible pumps",1.362706,National and local budget,NR,PD
28872,RO06,ROAG_129576,Traian,,,,20271231,20160620,20200331,3142,98,2,3.855963,,,"Construction  of the sewage collection system (30,2 km)     Wastewater pumping stations (1 pieces)",3.855963,Other funds,NR,PD
28872,RO06,ROAG_125882,Bobicesti,,,,20271231,20160620,20170531,3057,98,2,0.585339,,,"Extension of the sewage collection system (2,32 km)                                                                                                Wastewater pumping stations (1 pieces)",0.585339,National and local budget,collection and treatment rates (% p.e. ) are lower than the rates of compliance,NC
28872,RO06,ROAG_129148,Strejesti,,,,20271231,20160620,20170531,3034,98,2,0.633024,,,"Extension of the sewage collection system (3,4 km)",0.633024,National and local budget,NR,PD
28872,RO06,ROAG_128187,Parscoveni,,,,20271231,20160620,20200331,3123,98,2,6.177559,,,"Construction  of the sewage collection system (30,6 km)     Wastewater pumping stations (3 pieces)",6.177559,Other funds,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_128230,Plesoiu,,,,20271231,20160620,20170531,2186,98,2,0.5427,,,Connection to sewer,0.5427,National and local budget,NR,PD
28872,RO06,ROAG_127153,Gostavatu,,2.2030011,CF,20271231,20160620,20200331,2594,98,2,2.591766,0.067385916,EBRD,"Construction  of the sewage collection system (17,4 km)     Wastewater pumping stations (2 pieces)                                   Connection to ROWP_125668_01 (UWWTP Babiciu)",0.321378984,National and local budget,NR,PD
28872,RO06,ROAG_129905,Visina,,4.62274455,CF,20271231,20160620,20200331,3134,98,2,5.438523,0.141401598,EBRD,Construction  of the sewage collection system (29 km)     Wastewater pumping stations (1 pieces),0.674376852,National and local budget,NR,PD
28872,RO06,ROAG_127233,Grojdibodu,,,,20271231,20160620,20200331,2850,98,2,3.855963,,,"Construction  of the sewage collection system (20,3 km)     Wastewater pumping stations (1 pieces)",3.855963,Other funds,NR,PD
28872,RO06,ROAG_128533,Redea,,,,20271231,20160620,20200331,1982,98,2,5.390838,,,Construction  of the sewage collection system (27.84 km)     Wastewater pumping stations (2 pieces),5.390838,National and local budget,NR,PD
28872,RO06,ROAG_129825,Verguleasa,,,,20271231,20160620,20200331,2164,98,2,4.12479,,,"Construction  of the sewage collection system (20,88 km)     Wastewater pumping stations (2 pieces)",4.12479,Other funds,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_128579,Rotunda,,,,20271231,20160620,20200331,2706,98,2,6.23487,,,"Extension of the sewage collection system (32,48 km)                                                                                                Wastewater pumping stations (2 pieces)",6.23487,National and local budget,NR,PD
28872,RO06,ROAG_129193,Studina,,,,20271231,20160620,20170531,2184,98,2,6.226262,,,Extension of the sewage collection system (19 km)                                                                                                Wastewater pumping stations (2 pieces),6.226262,National and local budget,collection and treatment rates (% p.e. ) are lower than the rates of compliance,NC
28872,RO06,ROAG_157442,Padureni,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,1.585941,EARDF,20241231,20161231,20171231,1645,98,0,1.796633,0,,"Extension of sewerage network, discharge pipeline (10,777 Km), 4 wastewater pumping station",0.210692,National and local budget,NR,PD
28872,RO06,ROAG_126004,Brebeni,,,,20271231,20160620,20200331,2894,98,2,3.142051,,,"Construction  of the sewage collection system (14,8 km)     Wastewater pumping stations (2 pieces)",3.142051,National and local budget,NR,PD
28872,RO06,ROAG_159348,Voiteg,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,0,,20241231,20131231,20141022,1650,98,0,2.636804,0,,"Phaze I: under construction new sewerage network (17 Km) - 3 km left to achieve for 2017;
Phaze II: extension of sewerage network - 6 km",2.636804,National and local budget,Absence of collection and IAS,NC
28872,RO06,ROAG_158582,Beregsau Mare,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,0.741012,EARDF,20241231,20161207,20171231,1780,98,0,0.926265,0,,"New sewerage network, discharge pipeline (11,058 Km), including connections to the sewerage system; 2 wastewater pumping station",0.185253,Local Budget,NR,PD
28872,RO06,ROAG_156632,Darova,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,0.42095,EARDF,20241231,20170101,20170101,1710,98,0,0.526187,0,,population need to connect to the sewerage system,0.105237,National and local budget,NR,PD
28872,RO06,ROAG_155804,Belint,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,2.856742,CF,20241231,20191231,20200630,1850,98,0,3.360873,0,,"New sewerage network, discharge pipeline (21.267 Km), including connections to the sewerage system; 7 wastewater pumping station",0.504131,National and local budget,NR,PD
28872,RO06,ROAG_158083,Dinias,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,0.993618,EARDF,20241231,20171231,20181231,1750,98,0,1.242022,0,,"New sewerage network, discharge pipeline (20.342 Km), including connections to the sewerage system; 3 wastewater pumping station",0.248404,Local Budget,NR,PD
28872,RO06,ROAG_156776,Dumbrava,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,0,,20241231,20071231,20090630,2100,97.5,0.5,2.623977,0,,"Phaze I: under construction new sewerage network (16,42 Km) - 3,36 km left to achieve for 2018;
Phaze II: extension of sewerage network - 15 km",2.623977,"Phase I: national budget
Phase II: unknown sources of funding - 2,067 mil. Euro",NR,PD
28872,RO06,ROAG_70520,Afumati,,5.12,ERDF,20241231,20140101,20170101,2591,100,0,6.284092,0,,Construction of a new sewage treatment works (24 Km pipelines),1.163,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_70566,Almaj,,4.603169,ERDF,20241231,20140101,20170101,2104,100,0,5.140769,0,,Construction of a new sewage treatment works (22 Km pipelines),0.5376,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_126031,Brancoveni,,,,20271231,20160620,20200331,2454,98,2,1.592694,,,Construction  of the sewage collection system (7 km)     Wastewater pumping stations (2 pieces),1.592694,Other funds,NR,PD
28872,RO06,ROAG_128668,Schitu,,3.82796055,CF,20271231,20160620,20200331,2663,98,2,4.503483,0.117090558,EBRD,"Construction  of the sewage collection system (23,2 km)     Wastewater pumping stations (1 pieces)                                Connection to ROWP_128061_01 (UWWTP Perieti)",0.558431892,National and local budget,NR,PD
28872,RO06,ROAG_125855,Barza,,,,20271231,20160620,20170531,2850,98,2,1.115328,,,"Construction  of the sewage collection system (14,5 km)     Wastewater pumping stations (2 pieces)                            Connection to ROWP_125427 (UWWTP Bals)",1.115328,National and local budget,NR,PD
28872,RO06,ROAG_127769,Obarsia,,,,20271231,20160620,20200331,2811,98,2,8.015552,,,Construction  of the sewage collection system (40 km)     Wastewater pumping stations (3 pieces),8.015552,National and local budget,NR,PD
28872,RO06,ROAG_129399,Teslui,,,,20271231,20160620,20170531,2000,98,2,0.974346,,,"Extension of the sewage collection system (20,52 km)",0.974346,National and local budget,NR,PD
28872,RO06,ROAG_129059,Sprancenata,,,,20271231,20160620,20200331,2537,98,2,4.335798,,,Construction  of the sewage collection system (22 km)     Wastewater pumping stations (2 pieces),4.335798,Other funds,NR,PD
28872,RO06,ROAG_127180,Gradinari,,,,20271231,20160620,20170531,2007,98,2,2.906427,,,Extension of the sewage collection system (15 km)                                                                                                Wastewater pumping stations (1 pieces),2.906427,National and local budget,NR,PD
28872,RO06,ROAG_125383,Slatioara,,,,20271231,20160620,20200331,2239,98,2,0.964488,,,"Extension of the sewage collection system (4,5 km)                                                                                                Wastewater pumping stations (1 pieces)",0.964488,Other funds,NR,PD
28872,RO06,ROAG_127634,Morunglav,,,,20271231,20160620,20200331,2445,98,2,1.429371,,,Construction  of the sewage collection system (7 km)     Wastewater pumping stations (1 pieces),1.429371,Other funds,NR,PD
28872,RO06,ROAG_125597,Garcov,,,,20271231,20160620,20170531,2373,98,2,0.221051,,,Extension of the sewage collection system,0.221051,National and local budget,NR,PD
28872,RO06,ROAG_129996,Valcele,,,,20271231,20160620,20200331,2678,98,2,0.8136,,,Connection to sewer,0.8136,Other funds,NR,PD
28872,RO06,ROAG_129102,Stoenesti,,,,20271231,20160620,20170531,2244,98,2,3.581156,,,"Construction  of the sewage collection system (20,2 km)     Wastewater pumping stations (1 pieces)",3.581156,National and local budget,NR,PD
28872,RO06,ROAG_126175,Carlogani,,,,20271231,20160620,20170531,2561,98,2,1.251414,,,"Extension of the sewage collection system (4,8 km)                                                                                                Wastewater pumping stations (2 pieces)",1.251414,National and local budget,collection and treatment rates (% p.e. ) are lower than the rates of compliance,NC
28872,RO06,ROAG_130240,Vulturesti,,,,20271231,20160620,20170531,1820,98,2,3.114581,,,"Construction  of the sewage collection system (16,5 km)     Wastewater pumping stations (1 pieces)",3.114581,National and local budget,NR,PD
28872,RO06,ROAG_127135,Giuvarasti,,,,20271231,20160620,20170531,2357,98,2,0.533753,,,Construction  of the sewage collection system (11 km)     Wastewater pumping stations (2 pieces)                                Connection to ROWP_127377_01 (UWWTP Izbicieni),0.533753,National and local budget,NR,PD
28872,RO06,ROAG_126399,Coteana,,,,20271231,20160620,20200331,2752,98,2,1.55967,,,"Extension of the sewage collection system (6,48 km)                                                                                                Wastewater pumping stations (2 pieces)",1.55967,Other funds,NR,PD
28872,RO06,ROAG_127947,Orlea,,,,20271231,20160620,20170531,2504,98,2,0.7335,,,Connection to sewer,0.7335,Other funds,collection and treatment rates (% p.e. ) are lower than the rates of compliance,NC
28872,RO06,ROAG_130133,Vulpeni,,,,20271231,20160620,20200331,2335,98,2,5.343153,,,Construction  of the sewage collection system (26 km)     Wastewater pumping stations (3 pieces),5.343153,Other funds,NR,PD
28872,RO06,ROAG_129638,Urzica,,,,20271231,20160620,20170531,2222,98,2,3.539451,,,"Construction  of the sewage collection system (18,56 km)     Wastewater pumping stations (1 pieces)",3.539451,National and local budget,NR,PD
28872,RO06,ROAG_126512,Cungrea,,,,20271231,20160620,20200331,1817,98,2,4.437806,,,"Construction  of the sewage collection system (22,4 km)     Wastewater pumping stations (1 pieces)",4.437806,Other funds,NR,PD
28872,RO06,ROAG_70726,Apele Vii,,2.182,ERDF,20241231,20140101,20170101,2286,100,0,2.678996,0,,Construction of a new sewage treatment works (10.5 Km pipelines),0.495,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_109924,"Baia de Arama, Brebina",,1.179375,ERDF,20241231,20140116,20170101,2666,100,0,1.3875,0,,"Extention of the collecting system with 8,53  km pipelines",0.208125,"National budget, Local budget (municipality)",low level of waste waters collection,NC
28872,RO06,ROAG_70316,Bailesti,,0,,20231231,20140101,20170101,19167,100,0,2.739,0,,Rehabilitation of the collecting system by renewal of 15 Km pipelines;,2.739,"National budget, Local budget (municipality)",Excess of storm overflows in the collecting system,NC
28872,RO06,ROAG_70959,Barca+Goicea,,3.475266,CF,20241231,20140101,20140101,5792,100,0,4.088549,0,,"Construction of a new sewage treatment works (25,72 Km pipelines)",0.613282,"National budget, Local budget (municipality)",Absence of the collection systems and IAS,NC
28872,RO06,ROAG_70878,Bechet,,1.16249,CF,20211231,20140101,20180101,3912,100,0,1.367636,0,,"Extension of the collecting system with 11,853 Km pipelines",0.20487,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_70897,Bistret,,0,,20241231,20140101,20170101,3493,100,0,3.295569,0,,Construction of a new sewage treatment works (12 Km pipelines),3.295569,"National budget, Local budget (municipality)",Absence of the collection systems and IAS,NC
28872,RO06,ROAG_69964,Bucovat,,7.091708,CF,20211231,20140101,20180101,4497,100,0,8.343186,0,,"Construction of a new sewage treatment works (26,787 Km pipelines)",1.25147,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_71055,Bradesti,,4.646085,CF,20241231,20140101,20150101,4194,100,0,5.466363,0,,"Construction of a new sewage treatment works (7,838 Km pipelines)",0.819954,"National budget, Local budget (municipality)",Absence of the collection systems and IAS,NC
28872,RO06,ROAG_71260,Breasta,,1.667522,CF,20211231,20140101,20180101,2609,100,0,1.961791,0,,"Extension of the collecting system with 8,983 Km pipelines",0.294268,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_70352,Calafat,,0.37539,CF,20231231,20140101,20170101,15880,100,0,4.53339,0,,Rehabilitation of the collecting system by renewal of 20 Km pipelines; Extension of the collecting wystem with 9 km,4.158,"National budget, Local budget (municipality)",Tertiary treatment for nitrogen removal was finished in 2016,NC
28872,RO06,ROAG_130071,Voineasa,,,,20271231,20160620,20200331,2143,98,2,1.007355,,,"Construction  of the sewage collection system (4,6 km)     Wastewater pumping stations (1 pieces)",1.007355,Other funds,NR,PD
28872,RO06,ROAG_71518,Caraula,,0,,20241231,20140101,20140101,2802,100,0,6.615872,0,,"Construction of a new sewage treatment works (16,546 Km pipelines)",6.615872,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_71536,Carpen,,0,,20241231,20140101,20170101,2209,100,0,3.197947,0,,Construction of a new sewage treatment works (14 Km pipelines),3.197947,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_71572,Castranova,,0,,20241231,20140101,20170101,3340,100,0,5.097069,0,,Construction of a new sewage treatment works (22 Km pipelines),5.097069,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_71643,Celaru+Marotinu de Jos+Soreni+Ghizdavesti,,0,,20241231,20140101,20140101,3876,100,0,10.153398,0,,"Construction of a new sewage treatment works (37,4 Km pipelines)",10.153698,"National budget, Local budget (municipality)",Absence of the collection systems and IAS,NC
28872,RO06,ROAG_71698,Cerat,,3.271412,ERDF,20211231,20140101,20180101,4510,100,0,3.84872,0,,"Construction of a new sewage treatment works (18,162 Km pipelines)",0.577308,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_71787,Cetate,,3.03965,,20241231,20140101,20140101,5747,100,0,3.57606,0,,Construction of a new sewage treatment works (14 Km pipelines),0.5364,"National budget, Local budget (municipality)",Absence of the collection systems and IAS,NC
28872,RO06,ROAG_71858,Ciupercenii Noi,,3.621478,ERDF,20241231,20140101,20170101,4313,100,0,4.260563,0,,"Extension of sewage treatment works (17,601 Km pipelines)",0.639084,"National budget, Local budget (municipality)",low level of waste waters collection,NC
28872,RO06,ROAG_70389,Ciupercenii Vechi,,1.781966,ERDF,20241231,20140101,20170101,2423,100,0,2.186998,0,,Extension of the collecting system system with 3.075 Km,0.405032,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_125668,Babiciu,,2.06417655,CF,20271231,20160620,20200331,2022,98,2,2.428443,0.063139518,EBRD,"Construction  of the sewage collection system (17,4 km)     Wastewater pumping stations (1 pieces)",0.301126932,National and local budget,NR,PD
28872,RO06,ROAG_126086,Bucinisu,,,,20271231,20160620,20200331,2046,98,2,7.311729,,,"Construction  of the sewage collection system (25,5 km)     Wastewater pumping stations (3 pieces)",7.311729,Other funds,NR,PD
28872,RO06,ROAG_130035,Vladila,,,,20271231,20160620,20200331,1969,98,2,2.858742,,,Construction  of the sewage collection system (14 km)     Wastewater pumping stations (2 pieces),2.858742,Other funds,NR,PD
28872,RO06,ROAG_128061,Perieti,,4.26403095,CF,20271231,20160620,20200331,2524,98,2,5.016507,0.130429182,EBRD,"Construction  of the sewage collection system (26,6 km)     Wastewater pumping stations (1 pieces)",0.622046868,National and local budget,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_129923,Vitomiresti,,,,20271231,20160620,20200331,2250,98,2,1.803702,,,"Extension of the sewage collection system (8,1 km)                                                                                                Wastewater pumping stations (2 pieces)",1.803702,Other funds,NR,PD
28872,RO06,ROAG_125720,Gavanesti,,,,20271231,20160620,20170531,2144,98,2,1.558,,,Construction  of the sewage collection system,1.558,National and local budget,NR,PD
28872,RO06,ROAG_70646,Amarastii de Jos,,6.7126795,CF,20271231,20161117,20200331,4143,98,2,7.89727,0.20532902,EBRD,Construction  of the sewage collection system (32 km)                    Construction  of collector Amarastii de Jos- Dobrotesti (5 km)                                                Connection to UWWTP Dobrotesti (ABA Jiu),0.97926148,National and local budget,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_73638,Pielesti,,,,20271231,20161117,20170531,3594,98,2,1.63,,,Construction  of the sewage collection system (5 km)     Wastewater pumping stations (2 pieces),1.63,National and local budget,NR,PD
28872,RO06,ROAG_72061,Diosti,,,,20271231,20161117,20200331,2058,98,2,2.180469,,,Construction  of the sewage collection system (5 km)     Wastewater pumping stations (3 pieces),2.180469,National and local budget,NR,PD
28872,RO06,ROAG_71885,Cosoveni,,0.390218,CF,20211231,20140101,20180101,3504,100,0,0.459081,0,,Extension of the collecting system system with 4 Km,0.068863,"National budget, Local budget (municipality)",low level of waste waters collection,NC
28872,RO06,ROAG_71910,Cotofenii din Dos,,3.271412,ERDF,20211231,20140101,20180101,2495,100,0,3.84872,0,,"Construction of a new sewage treatment works (12,156 Km pipelines);",0.577308,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_69900,Craiova,,28.162315,ERDF,20231231,20170101,20180101,332101,100,0,33.132136,0,,"Extension of the collecting system with 98,444 Km; reabilitation of the collecting system with 25,761 km; new pomping stations in West and East Craiova; Construction of a new sewage treatment works (8Km pipelines)  in Cernelele de Sus +Cernele",4.969821,"National budget, Local budget (municipality)",discharge of untreated urban waste water directly in the collecting system; excess of storm overflows in the collecting system,NC
28872,RO06,ROAG_111444,"Cujmir ( Aurora, Cujmirul Mic)",,14.690832,ERDF,20241231,20140101,20160101,4201,100,0,17.28332,0,,"Construction  of the sewage collection system with 69,795 km.  Extention of the collecting system with 3,330  km pipelines;",2.592487,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_71965,Daneti+Braniste,,7.112282,ERDF,20241231,20140101,20170101,4846,100,0,8.728869,0,,Construction of a new sewage treatment works (41Km pipelines),1.616586,"National budget, Local budget (municipality)",Absence of the collection systems and IAS,NC
28872,RO06,ROAG_72034,Desa,,1.029831,CF,20241231,20140101,20170101,5130,100,0,1.211567,0,,"Extension of sewage treatment works ( 22,54 Km pipelines)",0.181735,"National budget, Local budget (municipality)",low level of waste waters collection,NC
28872,RO06,ROAG_72221,Dranic,,1.922983,FC,20241231,20140101,20170101,2964,100,0,2.262334,0,,Construction of a new sewage treatment works (17 Km pipelines);pumping stations for connection to the ROWP_74590 Valea Stanciului,0.33935,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_109773,Drobeta –Turnu Severin,,15.77,CF,20231231,20141231,20170101,105870,100,0,20.218956,1.38327,Water operator loan,"Rehabilitation of the collecting system of  12,661 km pipelines; Extention of the collecting system with  97,55 km pipelines",3.06529,"National budget, Local budget (municipality)",excess of storm overflows in the collecting system,NC
28872,RO06,ROAG_70414,Filiasi,,0.586167,ERDF,20231231,20140101,20170101,13557,100,0,1.20444,0,,Construction of a new sewage treatment works (3 Km pipelines),0.618273,"National budget, Local budget (municipality)",Excess of storm overflows in the collecting system,NC
28872,RO06,ROAG_70469,Fratostita,,0,,20241231,20140101,20170101,2400,100,0,4.321509,0,,Construction of a new sewage treatment works (16 Km pipelines),4.321509,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_72007,Calarasi-Dabuleni,,7.741256,CF,20231231,20140101,20170101,14067,100,0,9.107361,0,,"Extension of sewage treatment works (64,785 Km pipelines)",1.366105,"National budget, Local budget (municipality)",Excess of storm overflows in the collecting system,NC
28872,RO06,ROAG_72383,Galicea Mare,,0,,20241231,20140101,20170101,4620,100,0,6.002915,0,,Construction of a new sewage treatment works (22Km pipelines),6.002915,"National budget, Local budget (municipality)",Absence of the collection systems and IAS,NC
28872,RO06,ROAG_72579,Gangiova,,0,,20241231,20140101,20170101,2438,100,0,3.784646,0,,Construction of a new sewage treatment works (16Km pipelines); pumping stations for connection to the ROWP_74590 Valea Stanciului,3.784646,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_111783,Garla Mare,,2.445365,EARDF,20241231,20140428,20140101,2740,100,0,2.8769,0,,"Rehabilitation of the collecting system of  3 km pipelines; Extention of the collecting system with  19,15 km pipelines",0.431535,"National budget, Local budget (municipality)",low level of waste waters collection,NC
28872,RO06,ROAG_72463,Gighera,,0,,20241231,20140101,20170101,2219,100,0,1.252046,0,,Construction of a new sewage treatment works (18Km pipelines); pumping stations for connection to the ROWP_74590 Valea Stanciului,1.252046,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_72506,Giubega,,0,,20241231,20140101,20170101,2204,100,0,2.497,0,,Construction of a new sewage treatment works (14 Km pipelines),2.497,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_72533,Giurgita,,1.241,CF,20241231,20140101,20170101,2496,100,0,1.46,0,,"Extension of sewage treatment works (2,331 Km pipelines)",0.219,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_72677,Goiesti,,2.125,EARDF,20241231,20140101,20170101,2409,100,0,2.5,0,,Extension of a new sewage treatment works (18Km pipelines),0.375,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_109791,Gura Vaii,,0.710017,CF,20241231,20140101,20160101,2078,100,0,0.910279,0.074371,Water operator loan,"Extention of the collecting system with  4,920 km pipelines",0.125891,"National budget, Local budget (municipality)",NR,PD
28872,RO06,ROAG_70094,Isalnita,,0.729759,CF,20211231,20140101,20180101,4024,100,0,0.85854,0,,"Extension of the collecting system with 2,991 Km pipelines",0.128781,"National budget, Local budget (municipality)",low level of waste waters collection,NC
28872,RO06,ROAG_72926,Leu,,0,,20241231,20140101,20170101,3916,100,0,4.553469,0,,Construction of a new sewage treatment works (16Km pipelines),4.553469,"National budget, Local budget (municipality)",Absence of the collection systems and IAS,NC
28872,RO06,ROAG_73424,Murgasi,,,,20271231,20161117,20200331,2423,98,2,0.7704,,,Connection to sewer,0.7704,Other funds,NR,PD
28872,RO06,ROAG_74420,Teslui,,,,20271231,20161117,20200331,2223,98,2,1.66406,,,Construction  of the sewage collection system,1.66406,National and local budget,NR,PD
28872,RO06,ROAG_73932,Robanesti,,,,20271231,20161117,20200331,2314,98,2,1.379437,,,Construction  of the sewage collection system,1.379437,Other funds,NR,PD
28872,RO06,ROAG_72169,Dragotesti,,,,20271231,20161117,20170531,2101,98,2,1.288457,,,Construction  of the sewage collection system (8 km)     Wastewater pumping stations (4 pieces),1.288457,National and local budget,NR,PD
28872,RO06,ROAG_151745,Islaz,,,,20271231,20170328,20200331,4143,98,2,4.48752,,,"Construction  of the sewage collection system (44,7 km)     Wastewater pumping stations (2 pieces)",4.48752,Other funds,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_153160,Lunca,,,,20271231,20170328,20200331,1904,98,2,4.042,,,Construction  of the sewage collection system (20 km),4.042,Other funds,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_154193,Segarcea Vale,,,,20271231,20170328,20200331,2971,98,2,6.057,,,Construction  of the sewage collection system (30 km),6.057,Other funds,NR,PD
28872,RO06,ROAG_151772,Lita,,,,20271231,20170328,20200331,2565,98,2,4.243,,,Construction  of the sewage collection system (21 km),4.243,Other funds,NR,PD
28872,RO06,ROAG_153632,Plopii Slavitesti,,,,20271231,20170328,20200331,2563,98,2,3.033,,,Construction  of the sewage collection system,3.033,Other funds,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_10113,Barzava,,0,,20201231,20121231,20131231,2958,98,0,0.583,0,,Construction of the sewage system,0.583,Other funds -National and local budgets,NR,PD
