uwwState,rptMStateKey,uwwCode,uwwName,uwwBODIncoming,uwwCODIncoming,uwwNIncoming,uwwPIncoming,uwwBODDischarge,uwwCODDischarge,uwwNDischarge,uwwPDischarge,QAflag,Remark,ReportNetEnvelopeFileId
1,FR,FR060966178002,SAINT-JEAN-PLA-DE-CORTS NOUVELLE,,,,,,,,, , ,47935
1,FR,FR060966179001,ST LAURENT DE CERDANS,,,,,,,,, , ,47935
1,FR,FR060966180002,SAINT LAURENT DE LA SALANQUE2,,,,,,,,, , ,47935
1,FR,FR060966182002,STE MARIE LA MER,,,,,,,,, , ,47935
1,FR,FR060966187001,SAINT PAUL   DE FENOUILLET,,,,,,,,, , ,47935
1,FR,FR060966188001,LA CABANASSE2,,,,,,,,, , ,47935
1,FR,FR060966189003,SALEILLES2,,,,,,,,, , ,47935
1,FR,FR060966190002,SALSES,,,,,,,,, , ,47935
1,FR,FR06096621000,THUIR,,,,,,,,, , ,47935
1,FR,FR060966212001,TORREILLES,,,,,,,,, , ,47935
1,FR,FR060966217003,TROUILLAS2,,,,,,,,, , ,47935
1,FR,FR060966057001,CORNEILLA DE CONFLENT - VERNET-LES-BAINS,,,,,,,,, , ,47935
1,FR,FR060966225002,VILLELONGUE-DELS-MONTS2,,,,,,,,, , ,47935
1,FR,FR060966226003,VILLEMOLAQUE,,,,,,,,, , ,47935
1,FR,FR060966227002,VILLENEUVE DE LA RAHO,,,,,,,,, , ,47935
1,FR,FR060966230002,VINCA2,,,,,,,,, , ,47935
1,FR,FR060969009001,ANSE,,,,,,,,, , ,47935
1,FR,FR060969018001,BEAUJEU,,,,,,,,, , ,47935
1,FR,FR060969019002,BELLEVILLE - 69 - SAÔNE BEAUJOLAIS,,,,,,,,, , ,47935
1,FR,FR060969021002,BESSENAY,,,,,,,,, , ,47935
1,FR,FR060969049001,CHASSELAY (69),,,,,,,,, , ,47935
1,FR,FR060969050002,CHATILLON D' AZERGUES,,,,,,,,, , ,47935
1,FR,FR060969052004,CHAZAY D'AZERGUES LE MOULIN,,,,,,,,, , ,47935
1,FR,FR060969067001,COURZIEU,,,,,,,,, , ,47935
1,FR,FR060969076003,DOMMARTIN-LISSIEU,,,,,,,,, , ,47935
1,FR,FR060969088001,FONTAINES SUR SAÔNE,,,,,,,,, , ,47935
1,FR,FR060969091001,GIVORS,,,,,,,,, , ,47935
1,FR,FR060969108002,LANCIE,,,,,,,,, , ,47935
1,FR,FR060969086003,FLEURIEUX / ARBRESLE-LE BUVET,,,,,,,,, , ,47935
1,FR,FR060969122001,LUCENAY,,,,,,,,, , ,47935
1,FR,FR060969127102,MARCY-L'ETOILE,,,,,,,,, , ,47935
1,FR,FR060969152001,LYON - PIERRE BÉNITE,,,,,,,,, , ,47935
1,FR,FR060969199001,LYON - SAINT FONS,,,,,,,,, , ,47935
1,FR,FR060969266001,VILLEURBANNE (FEYSSINE),,,,,,,,, , ,47935
1,FR,FR060969279001,JONAGE,,,,,,,,, , ,47935
1,FR,FR060969282001,MEYZIEU,,,,,,,,, , ,47935
1,FR,FR060969131002,MESSIMY - VALLEE DU GARON,,,,,,,,, , ,47935
1,FR,FR060969140002,MORANCE,,,,,,,,, , ,47935
1,FR,FR060969143001,NEUVILLE SUR SAÔNE,,,,,,,,, , ,47935
1,FR,FR060969156003,POMMIERS-LE CARRY,,,,,,,,, , ,47935
1,FR,FR060969234002,PONTCHARRA - LES ARTHAUDS,,,,,,,,, , ,47935
1,FR,FR060969163002,QUINCIEUX  - LE BOURG,,,,,,,,, , ,47935
1,FR,FR060969171001,SAIN BEL,,,,,,,,, , ,47935
1,FR,FR060969175002,SAVIGNY 2,,,,,,,,, , ,47935
1,FR,FR060969177002,SOURCIEUX-LES-MINES,,,,,,,,, , ,47935
1,FR,FR060969197002,ST ETIENNE DES OULLIERES,,,,,,,,, , ,47935
1,FR,FR060969201003,SAINTE-FOY-L'ARGENTIERE,,,,,,,,, , ,47935
1,FR,FR060969206002,ST GEORGES DE RENEINS,,,,,,,,, , ,47935
1,FR,FR060969207001,ST GERMAIN AU MONT D'OR,,,,,,,,, , ,47935
1,FR,FR060969220002,ST LAURENT DE CHAMOUSSET,,,,,,,,, , ,47935
1,FR,FR060969238002,SAINT SYMPHORIEN SUR COISE,,,,,,,,, , ,47935
1,FR,FR060969243001,TARARE,,,,,,,,, , ,47935
1,FR,FR060969264001,VILLEFRANCHE SUR SAONE,,,,,,,,, , ,47935
1,FR,FR060969267001,VILLIE MORGON,,,,,,,,, , ,47935
1,FR,FR060969299001,COLOMBIER SAUGNIEU,,,,,,,,, , ,47935
1,FR,FR060970470001,BREUCHES,,,,,,,,, , ,47935
1,FR,FR060970149001,FRAHIER-ET-CHATEBIER,,,,,,,,, , ,47935
1,FR,FR060970240001,FONTAINE LES LUXEUIL,,,,,,,,, , ,47935
1,FR,FR060970245001,FOUGEROLLES HAUTE SAONE,,,,,,,,, , ,47935
1,FR,FR060970279001,GRAY,,,,,,,,, , ,47935
1,FR,FR060970285001,HERICOURT NOUVELLE,,,,,,,,, , ,47935
1,FR,FR060970292001,JUSSEY,,,,,,,,, , ,47935
1,FR,FR060970310002,LURE,,,,,,,,, , ,47935
1,FR,FR060970311001,LUXEUIL-LES-BAINS NOUVELLE,,,,,,,,, , ,47935
1,FR,FR060970334002,MARNAY - NOUVELLE,,,,,,,,, , ,47935
1,FR,FR060970339003,MELISEY,,,,,,,,, , ,47935
1,FR,FR060970421001,PORT-SUR-SAONE,,,,,,,,, , ,47935
1,FR,FR060970428001,VESOUL NOUVELLE,,,,,,,,, , ,47935
1,FR,FR060970383002,RIOZ-NOUVELLE,,,,,,,,, , ,47935
1,FR,FR060970451001,RONCHAMP,,,,,,,,, , ,47935
1,FR,FR060970467001,SAINT-LOUP-SUR-SEMOUSE,,,,,,,,, , ,47935
1,FR,FR060970561001,VILLERSEXEL,,,,,,,,, , ,47935
1,FR,FR060971070002,BUXY,,,,,,,,, , ,47935
1,FR,FR060971073002,CHAGNY,,,,,,,,, , ,47935
1,FR,FR060971076001,CHALON SUR SAONE-PORT BAROIS,,,,,,,,, , ,47935
1,FR,FR060971154001,CHALON SUR SAONE-CRISSEY-SAONEOR,,,,,,,,, , ,47935
1,FR,FR060971137001,CLUNY,,,,,,,,, , ,47935
1,FR,FR060971150001,CRECHES SUR SAONE,,,,,,,,, , ,47935
1,FR,FR0471176S0004,DIGOIN,,,,,,,,, , ,47935
1,FR,FR060971182001,DRACY LE FORT,,,,,,,,, , ,47935
1,FR,FR060971210001,FUISSE BOURG,,,,,,,,, , ,47935
1,FR,FR060971221001,GIVRY,,,,,,,,, , ,47935
1,FR,FR060971263001,LOUHANS,,,,,,,,, , ,47935
1,FR,FR060971305001,MONTBELLET,,,,,,,,, , ,47935
1,FR,FR060971169001,DAVAYE BOURG,,,,,,,,, , ,47935
1,FR,FR060971270001,MACON,,,,,,,,, , ,47935
1,FR,FR060971294001,MERCUREY,,,,,,,,, , ,47935
1,FR,FR060971360003,PRISSE,,,,,,,,, , ,47935
1,FR,FR060971378002,RULLY,,,,,,,,, , ,47935
1,FR,FR060971481001,SAINT SYMPHORIEN D'ANCELLES,,,,,,,,, , ,47935
1,FR,FR060971512005,VIEL-MOULIN,,,,,,,,, , ,47935
1,FR,FR060971532001,TAIZÉ - COMMUNAUTÉ,,,,,,,,, , ,47935
1,FR,FR060971543001,TOURNUS,,,,,,,,, , ,47935
1,FR,FR060971584001,FLEURVILLE-VIRE,,,,,,,,, , ,47935
1,FR,FR060973058003,LA BRIDOIRE AIGUEBELETTE,,,,,,,,, , ,47935
1,FR,FR060973187004,LA LÉCHÈRE - AIGUEBLANCHE,,,,,,,,, , ,47935
1,FR,FR060973004001,AILLON LE JEUNE,,,,,,,,, , ,47935
1,FR,FR060973006003,AIME LA PLAGNE,,,,,,,,, , ,47935
1,FR,FR060973007002,AITON2,,,,,,,,, , ,47935
1,FR,FR060973008001,AIX-LES-BAINS,,,,,,,,, , ,47935
1,FR,FR060973010001,ALBENS,,,,,,,,, , ,47935
1,FR,FR060973124001,ALBERTVILLE-GILLY,,,,,,,,, , ,47935
1,FR,FR060973032003,LA BATHIE,,,,,,,,, , ,47935
1,FR,FR060973317002,BEAUFORT SUR DORON,,,,,,,,, , ,47935
1,FR,FR060973038002,BELLENTRE-2,,,,,,,,, , ,47935
1,FR,FR060973040001,BESSANS,,,,,,,,, , ,47935
1,FR,FR060973051002,BOURGET DU LAC -SUD,,,,,,,,, , ,47935
1,FR,FR060973054001,BOURG SAINT MAURICE,,,,,,,,, , ,47935
1,FR,FR060973227001,SAINT BON TARENTAISE VANOISE,,,,,,,,, , ,47935
1,FR,FR060973065001,CHAMBÉRY,,,,,,,,, , ,47935
1,FR,FR060973068001,CHAMOUSSET PONT ROYAL,,,,,,,,, , ,47935
1,FR,FR060973098001,LES DESERTS - LA FECLAZ,,,,,,,,, , ,47935
1,FR,FR060973318001,VILLAREMBERT - LE CORBIER,,,,,,,,, , ,47935
1,FR,FR060973223001,MODANE,,,,,,,,, , ,47935
1,FR,FR060973123001,LA GIETTAZ,,,,,,,,, , ,47935
1,FR,FR060973143001,LANSLEBOURG,,,,,,,,, , ,47935
1,FR,FR060973171003,MONTMÉLIAN,,,,,,,,, , ,47935
1,FR,FR060973045001,MOUTIERS - SALINS,,,,,,,,, , ,47935
1,FR,FR060973189002,NOTRE-DAME-DU-CRUET -SIEPAB,,,,,,,,, , ,47935
1,FR,FR060973248001,SAINT JEAN DE MAURIENNE,,,,,,,,, , ,47935
1,FR,FR060973257001,LES MENUIRES,,,,,,,,, , ,47935
1,FR,FR060973306002,SAINT MICHEL DE MAURIENNE,,,,,,,,, , ,47935
1,FR,FR060973247002,ST PIERRE D'ALBIGNY,,,,,,,,, , ,47935
1,FR,FR060973242001,SIVOMA SAINT JEAN D ARVES,,,,,,,,, , ,47935
1,FR,FR060973287001,VAL D'AMBIN,,,,,,,,, , ,47935
1,FR,FR060973296001,TIGNES LE LAC,,,,,,,,, , ,47935
1,FR,FR060973303001,UGINE,,,,,,,,, , ,47935
1,FR,FR060973304001,VAL D'ISÈRE,,,,,,,,, , ,47935
1,FR,FR060973330001,YENNE,,,,,,,,, , ,47935
1,FR,FR060974001001,ABONDANCE,,,,,,,,, , ,47935
1,FR,FR060974006001,ALLONZIER LA CAILLE,,,,,,,,, , ,47935
1,FR,FR060974093001,CRAN-GEVRIER - SILOE,,,,,,,,, , ,47935
1,FR,FR060974012001,GAILLARD-ANNEMASSE,,,,,,,,, , ,47935
1,FR,FR060974018001,ARENTHON,,,,,,,,, , ,47935
1,FR,FR060974032001,BELLEVAUX,,,,,,,,, , ,47935
1,FR,FR060974033002,BERNEX 2,,,,,,,,, , ,47935
1,FR,FR060974034003,LE BIOT COUVALOUP,,,,,,,,, , ,47935
1,FR,FR060974042001,BONNEVILLE,,,,,,,,, , ,47935
1,FR,FR060974143002,LES HOUCHES-CHAMONIX-,,,,,,,,, , ,47935
1,FR,FR060974257001,SALLENOVES,,,,,,,,, , ,47935
1,FR,FR060974239004,ST JEAN DE SIXT- LA CLUSAZ,,,,,,,,, , ,47935
1,FR,FR060974164001,MARIGNIER- CLUSES,,,,,,,,, , ,47935
1,FR,FR060974105001,DOUVAINE,,,,,,,,, , ,47935
1,FR,FR060974127001,FETERNES-CORNALES,,,,,,,,, , ,47935
1,FR,FR060974131002,FRANGY-LES PLATS,,,,,,,,, , ,47935
1,FR,FR060974239003,GRAND-BORNAND ST JEAN DE SIXT - GRAND BORNE,,,,,,,,, , ,47935
1,FR,FR060974140001,HABERE POCHE,,,,,,,,, , ,47935
1,FR,FR060974159001,MAGLAND,,,,,,,,, , ,47935
1,FR,FR060974167001,MARLENS-CHAMPS FROIDS,,,,,,,,, , ,47935
1,FR,FR060974215001,PRAZ SUR ARLY - MEGEVE,,,,,,,,, , ,47935
1,FR,FR060974182001,POISY - LES POIRIERS,,,,,,,,, , ,47935
1,FR,FR060974191002,ESSERT-ROMAND - MORZINE,,,,,,,,, , ,47935
1,FR,FR060974201001,NEYDENS,,,,,,,,, , ,47935
1,FR,FR060974208001,PASSY,,,,,,,,, , ,47935
1,FR,FR060974220001,SCIENTRIER,,,,,,,,, , ,47935
1,FR,FR060974225001,RUMILLY,,,,,,,,, , ,47935
1,FR,FR060974233001,ST-FELIX,,,,,,,,, , ,47935
1,FR,FRCH0000174237,SAINT-GINGOLPH,,,,,,,,, , ,47935
1,FR,FR060974238002,SAINT-JEAN-D'AULPS,,,,,,,,, , ,47935
1,FR,FRCH0000274243,SAINT-JULIEN-EN-GENEVOIS,,,,,,,,, , ,47935
1,FR,FR060974190001,MORILLON -  SAMOENS,,,,,,,,, , ,47935
1,FR,FR060974269001,SEYSSEL,,,,,,,,, , ,47935
1,FR,FR060974276003,TANINGES,,,,,,,,, , ,47935
1,FR,FR060974280002,THONES-VERNAIES,,,,,,,,, , ,47935
1,FR,FR060974281001,THONON LES BAINS,,,,,,,,, , ,47935
1,FR,FR060974074001,CHEVRIER-BAUGELY,,,,,,,,, , ,47935
1,FR,FR060974289002,VALLIERES-VOGEAN,,,,,,,,, , ,47935
1,FR,FR060974290001,VALLORCINE,,,,,,,,, , ,47935
1,FR,FR060983004002,LES ARCS SUR ARGENS,,,,,,,,, , ,47935
1,FR,FR060983007002,AUPS,,,,,,,,, , ,47935
1,FR,FR060983008001,BAGNOLS EN FORET VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983012001,BARJOLS,,,,,,,,, , ,47935
1,FR,FR060983015001,BAUDUEN NOUVELLE,,,,,,,,, , ,47935
1,FR,FR060983035001,LE BEAUSSET-LA CADIÈRE-LE CASTELLET,,,,,,,,, , ,47935
1,FR,FR060983018002,BESSE/ISSOLE VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983019001,LE BATAILLER,,,,,,,,, , ,47935
1,FR,FR060983021002,BRAS VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983023004,BRIGNOLES VILLE 'LE VABRE',,,,,,,,, , ,47935
1,FR,FR060983026002,CABASSE VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983028002,CALLAS VILLAGE NOUVELLE,,,,,,,,, , ,47935
1,FR,FR060983030002,CAMPS LA SOURCE VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983031002,LE CANNET-DES-MAURES,,,,,,,,, , ,47935
1,FR,FR060983032002,CARCES,,,,,,,,, , ,47935
1,FR,FR060983033002,CARNOULES VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983036001,PARDIGON,,,,,,,,, , ,47935
1,FR,FR060983037002,LACELLE,,,,,,,,, , ,47935
1,FR,FR060983042003,COGOLIN,,,,,,,,, , ,47935
1,FR,FR060983043001,COLLOBRIERES,,,,,,,,, , ,47935
1,FR,FR060983046001,COTIGNAC VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983047002,LA CRAU VALLEE DU GAPEAU,,,,,,,,, , ,47935
1,FR,FR060983049002,CUERS VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983141001,DRAGUIGNAN TRANS EN PROVENCE SIVU,,,,,,,,, , ,47935
1,FR,FR060983055002,FAYENCE VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983056001,FIGANIERES VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983057002,FLASSANS SUR ISSOLE VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983058002,FLAYOSC VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983061001,REYRAN,,,,,,,,, , ,47935
1,FR,FR060983063003,LA GARDE-FREINET,,,,,,,,, , ,47935
1,FR,FR060983064002,GAREOULT VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983067003,GONFARON VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983068004,GRIMAUD,,,,,,,,, , ,47935
1,FR,FR060983069001,ALMANARRE,,,,,,,,, , ,47935
1,FR,FR060983070001,CAVALIÈRE,,,,,,,,, , ,47935
1,FR,FR060983071001,LES BORMETTES,,,,,,,,, , ,47935
1,FR,FR060983072003,LORGUES LES PAILLES,,,,,,,,, , ,47935
1,FR,FR060983073003,LE LUC  PAYETTE,,,,,,,,, , ,47935
1,FR,FR060983081003,MONTAUROUX,,,,,,,,, , ,47935
1,FR,FR060983086002,LE MUY FERRAGE CAPO,,,,,,,,, , ,47935
1,FR,FR060983087002,NANS LES PINS VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983091001,PIERREFEU VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983092002,PIGNANS,,,,,,,,, , ,47935
1,FR,FR060983094001,PLAN DE LA TOUR VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983097003,POURRIERES NLLE,,,,,,,,, , ,47935
1,FR,FR060983100003,PUGET-VILLE NOUVELLE,,,,,,,,, , ,47935
1,FR,FR060983101002,RAMATUELLE-BONNE-TERRASSE,,,,,,,,, , ,47935
1,FR,FR060983102003,REGUSSE,,,,,,,,, , ,47935
1,FR,FR060983104001,RIANS VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983106002,ROCBARON NLLE,,,,,,,,, , ,47935
1,FR,FR060983107002,LA GAILLARDE,,,,,,,,, , ,47935
1,FR,FR060983108002,LA ROQUEBRUSSANNE NOUVELLE,,,,,,,,, , ,47935
1,FR,FR060983112001,POINTE GRENIER,,,,,,,,, , ,47935
1,FR,FR060983113005,ST JULIEN MALAVALASSE/VILLAGE/CHEF-LIEU,,,,,,,,, , ,47935
1,FR,FR060983115001,SAINTE-MAXIME LA NARTELLE,,,,,,,,, , ,47935
1,FR,FR060983116002,SAINT MAXIMIN LA SAINTE BAUME,,,,,,,,, , ,47935
1,FR,FR060983118002,SAINT-RAPHAEL AGAY,,,,,,,,, , ,47935
1,FR,FR060983119001,SAINT-TROPEZ LA CITADELLE,,,,,,,,, , ,47935
1,FR,FR060983121001,SALERNES VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983122001,SALLES-SUR-VERDON,,,,,,,,, , ,47935
1,FR,FR060983123001,LA CRIDE,,,,,,,,, , ,47935
1,FR,FR060983124003,SEILLANS VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983127001,SIGNES VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983126001,CAP SICIÉ - AMPHITRIA,,,,,,,,, , ,47935
1,FR,FR060983138002,TOURRETTES VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983140002,TOURVES,,,,,,,,, , ,47935
1,FR,FR060983143002,LE VAL VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983150002,VINON-SUR-VERDON,,,,,,,,, , ,47935
1,FR,FR060984001001,ALTHEN-DES-PALUDS,,,,,,,,, , ,47935
1,FR,FR060984003001,APT,,,,,,,,, , ,47935
1,FR,FR060984004002,AUBIGNAN INTERCOMMUNALE,,,,,,,,, , ,47935
1,FR,FR060984007001,AVIGNON - LE PONTET,,,,,,,,, , ,47935
1,FR,FR060984016001,BEDARRIDES,,,,,,,,, , ,47935
1,FR,FR060984017002,BEDOIN,,,,,,,,, , ,47935
1,FR,FR060984019005,BOLLÈNE MARTINIÈRE,,,,,,,,, , ,47935
1,FR,FR060984026003,CADENET,,,,,,,,, , ,47935
1,FR,FR060984029001,CAMARET-SUR-AIGUES,,,,,,,,, , ,47935
1,FR,FR060984030002,CAROMB NOUVELLE,,,,,,,,, , ,47935
1,FR,FR060984031003,CARPENTRAS MARIGNANE,,,,,,,,, , ,47935
1,FR,FR060984034002,CAUMONT SUR DURANCE,,,,,,,,, , ,47935
1,FR,FR060984035003,CAVAILLON,,,,,,,,, , ,47935
1,FR,FR060984036002,CHATEAUNEUF DE GADAGNE,,,,,,,,, , ,47935
1,FR,FR060984037001,CHATEAUNEUF DU PAPE,,,,,,,,, , ,47935
1,FR,FR060984038001,CHEVAL-BLANC,,,,,,,,, , ,47935
1,FR,FR060984039001,COURTHEZON,,,,,,,,, , ,47935
1,FR,FR060984042002,CUCURON,,,,,,,,, , ,47935
1,FR,FR060984050003,GORDES,,,,,,,,, , ,47935
1,FR,FR060984053001,GRILLON,,,,,,,,, , ,47935
1,FR,FR060984054004,ISLE SUR LA SORGUE CHEF-LIEU,,,,,,,,, , ,47935
1,FR,FR060984055002,JONQUERETTES CHEF LIEU,,,,,,,,, , ,47935
1,FR,FR060984056002,JONQUIERES 84,,,,,,,,, , ,47935
1,FR,FR060984064002,LAPALUD,,,,,,,,, , ,47935
1,FR,FR060984065001,LAURIS,,,,,,,,, , ,47935
1,FR,FR060984069001,MALAUCENE,,,,,,,,, , ,47935
1,FR,FR060984071002,MAUBEC,,,,,,,,, , ,47935
1,FR,FR060984072002,MAZAN,,,,,,,,, , ,47935
1,FR,FR060984078002,MONDRAGON,,,,,,,,, , ,47935
1,FR,FR060984080002,MONTEUX,,,,,,,,, , ,47935
1,FR,FR060984081001,MORIERES LES AVIGNON,,,,,,,,, , ,47935
1,FR,FR060984083002,MORNAS,,,,,,,,, , ,47935
1,FR,FR060984087001,ORANGE Raspail,,,,,,,,, , ,47935
1,FR,FR060984088002,PERNES LES FONTAINES VILLE,,,,,,,,, , ,47935
1,FR,FR060984089001,PERTUIS VILLE,,,,,,,,, , ,47935
1,FR,FR060984091002,PIOLENC,,,,,,,,, , ,47935
1,FR,FR060984096001,RASTEAU,,,,,,,,, , ,47935
1,FR,FR060984099004,ROBION,,,,,,,,, , ,47935
1,FR,FR060984104001,SABLET,,,,,,,,, , ,47935
1,FR,FR060984106001,SAINTE-CECILE LES VIGNES,,,,,,,,, , ,47935
1,FR,FR060984108001,SAINT-DIDIER 84,,,,,,,,, , ,47935
1,FR,FR060984122001,SARRIANS INTERCOMMUNALE,,,,,,,,, , ,47935
1,FR,FR060984129001,SORGUES SITTEU,,,,,,,,, , ,47935
1,FR,FR060984132002,LE THOR,,,,,,,,, , ,47935
1,FR,FR060984133001,LA TOUR D'AIGUES,,,,,,,,, , ,47935
1,FR,FR060984137002,VAISON LA ROMAINE,,,,,,,,, , ,47935
1,FR,FR060984138001,VALRÉAS CHEF-LIEU,,,,,,,,, , ,47935
1,FR,FR060984142002,VELLERON,,,,,,,,, , ,47935
1,FR,FR060984147002,VILLELAURE,,,,,,,,, , ,47935
1,FR,FR060988351002,PLOMBIERES-LES-BAINS,,,,,,,,, , ,47935
1,FR,FR060988487001,LE VAL D'AJOL,,,,,,,,, , ,47935
1,FR,FR060990008001,BAVILLIERS,,,,,,,,, , ,47935
1,FR,FR060990009002,BEAUCOURT,,,,,,,,, , ,47935
1,FR,FR060990010001,BELFORT,,,,,,,,, , ,47935
1,FR,FR060990080002,PHAFFANS BESSONCOURT,,,,,,,,, , ,47935
1,FR,FR060990017001,BOUROGNE VILLE,,,,,,,,, , ,47935
1,FR,FR060990026002,CHÉVREMONT (NOUVELLE STEP),,,,,,,,, , ,47935
1,FR,FR060990053001,DELLE - GRANDVILLARS,,,,,,,,, , ,47935
1,FR,FR060990003002,ANJOUTEY,,,,,,,,, , ,47935
1,FR,FR060990071002,MONTREUX CHÂTEAU,,,,,,,,, , ,47935
1,FR,FR060990052002,GIROMAGNY,,,,,,,,, , ,47935
1,FR,FR060990017003,BOUROGNE ZI,,,,,,,,, , ,47935
1,FR,FR060990034001,DENNEY,,,,,,,,, , ,47935
1,FR,FR060990058002,LACHAPELLE SOUS ROUGEMONT,,,,,,,,, , ,47935
1,FR,FR060990104002,VEZELOIS,,,,,,,,, , ,47935
1,FR,FR060901134002,CROTTET - ORMETS,,,,,,,,, , ,47935
1,FR,FR060904088002,FORCALQUIER  OUEST,,,,,,,,, , ,47935
1,FR,FR060904209804,ZAC DU VAL DE DURANCE,,,,,,,,, , ,47935
1,FR,FR060904242003,VILLENEUVE-VOLX,,,,,,,,, , ,47935
1,FR,FR060905040006,LES RISOULS,,,,,,,,, , ,47935
1,FR,FR060906023002,BREIL-SUR-ROYA VILLAGE,,,,,,,,, , ,47935
1,FR,FR060906157005,VENCE-MALVAN 2,,,,,,,,, , ,47935
1,FR,FR060907138002,LAVILLEDIEU COUDOULAS,,,,,,,,, , ,47935
1,FR,FR060907341100,VILLENEUVE-DE-BERG,,,,,,,,, , ,47935
1,FR,FR060911076002,CASTELNAUDARY (ESTAMBIGOU),,,,,,,,, , ,47935
1,FR,FR060911202004,PORT-LEUCATE nouvelle,,,,,,,,, , ,47935
1,FR,FR060911217002,MARCORIGNAN-NEVIAN,,,,,,,,, , ,47935
1,FR,FR060911262003,NARBONNE PLAGE,,,,,,,,, , ,47935
1,FR,FR060911286002,PEYRIAC-MINERVOIS,,,,,,,,, , ,47935
1,FR,FR060911353002,VAL DE CESSE (INTERCOMMUNALE),,,,,,,,, , ,47935
1,FR,FR060913001006,AIX-OUEST,,,,,,,,, , ,47935
1,FR,FR060913004009,ARLES-SALIN DE GIRAUD,,,,,,,,, , ,47935
1,FR,FR060913047005,ISTRES RASSUEN,,,,,,,,, , ,47935
1,FR,FR060926320002,SAINT-NAZAIRE-EN-ROYANS-INTERCO,,,,,,,,, , ,47935
1,FR,FR060926252001,PORTES LÈS VALENCE,,,,,,,,, , ,47935
1,FR,FR060920041002,BONIFACIO NOUVELLE,,,,,,,,, , ,47935
1,FR,FR060920090002,SAGONE,,,,,,,,, , ,47935
1,FR,FR060920189002,OLMETO-LITTORAL,,,,,,,,, , ,47935
1,FR,FR060920247002,CAPO DI PADULA,,,,,,,,, , ,47935
1,FR,FR060920362002,STE LUCIE DE PORTO-VECCHIO,,,,,,,,, , ,47935
1,FR,FR060920033001,BASTIA-SUD,,,,,,,,, , ,47935
1,FR,FR060920042004,BORGO - NORD,,,,,,,,, , ,47935
1,FR,FR060920087002,CERVIONE-PLAINE,,,,,,,,, , ,47935
1,FR,FR060920185002,OLETTA,,,,,,,,, , ,47935
1,FR,FR060930141003,LAUDUN       L'ARDOISE,,,,,,,,, , ,47935
1,FR,FR060930189002,NIMES,,,,,,,,, , ,47935
1,FR,FR060930228002,GARDONNENQUE-LA,,,,,,,,, , ,47935
1,FR,FR060934272002,SAINT JUST - SAINT NAZAIRE DE PEZAN,,,,,,,,, , ,47935
1,FR,FR060934320002,VAILHAUQUES,,,,,,,,, , ,47935
1,FR,FR060934329005,VENDRES-LITTORAL,,,,,,,,, , ,47935
1,FR,FR060938130003,COTE-SAINT-ANDRE CENTRE BIEVRE,,,,,,,,, , ,47935
1,FR,FR060966210002,THUIR INTERCO,,,,,,,,, , ,47935
1,FR,FR060969144001,L'ARBRESLE NOUVELLE,,,,,,,,, , ,47935
1,FR,FR060969052003,CHAZAY D'AZERGUES LE BEAL,,,,,,,,, , ,47935
1,FR,FR060969076002,DOMMARTIN-CHEF LIEU 69076,,,,,,,,, , ,47935
1,FR,FR060973262002,NOTRE-DAME-DE-BELLECOMBE SAINT NICOLAS LA CHAPELLE,,,,,,,,, , ,47935
1,FR,FR060973257004,SAINT-MARTIN-DE-BELLEVILLE VILLARENGER,,,,,,,,, , ,47935
1,FR,FR060973296002,TIGNES LES BREVIERES,,,,,,,,, , ,47935
1,FR,FR060974256001,SALLANCHES,,,,,,,,, , ,47935
1,FR,FR060983023005,BRIGNOLES NICOPOLIS NOUVELLE,,,,,,,,, , ,47935
1,FR,FR060983041002,CLAVIERS BARGEMON,,,,,,,,, , ,47935
1,FR,FR060983061002,SAINT JEAN DE CANNES,,,,,,,,, , ,47935
1,FR,FR060983069002,HYERES PORQUEROLLES,,,,,,,,, , ,47935
1,FR,FR060983085003,LA MOTTE  LE PLAN VILLAGE,,,,,,,,, , ,47935
1,FR,FR060983086003,P.R.L DOMAINE DES CANEBIÈRES,,,,,,,,, , ,47935
1,FR,FR060983062001,PONT DE LA CLUE,,,,,,,,, , ,47935
1,FR,FR060984019007,BOLLENE-CROISIERE,,,,,,,,, , ,47935
